cust_no,C1,C2
0xb2d36311,200126.85,2
0xb2d64c10,200.42,1
0x3b9add68,182.05,1
0xb2d20d11,310.88,2
0xb2d9391a,400000.0,2
0xb2d26a9e,35.16,1
0xb2d20d29,1451993.49,12
0x3b9b3aec,1.0,1
0xb2d5b181,800000.0,3
0xb2d2094b,72579.43,1
0xb2d2a3d7,2.65,1
0xb2d1ab2b,57006.77,6
0xb2d5ee68,102006.98,2
0xb2d1ab28,20.12,1
0xb2d5ee62,2.74,1
0xb2d20d2f,0.0,1
0x3b9add4a,45.45,1
0xb2d20d2c,2757.0,1
0xb2d20d20,23.37,1
0xb2d5b172,180011.9,6
0xb2d5ee74,300011.63,3
0xb2d1ab31,26.21,2
0xb2d64bf8,20000.63,2
0x3b9add50,10.54,1
0xb2d93902,500000.0,2
0x3b9add53,5.21,1
0xb2d20d26,8.23,1
0xb2d5539d,31603.24,3
0xb2d1ab19,3670707.44,3
0xb2d0696e,22.29,2
0xb2d6d46c,0.03,1
0xb2d58cdf,80021.49,4
0x3b9add2f,4.24,1
0xb2d1ab10,1.3,1
0xb2d5ee4d,685046.54,4
0xb2d58cd9,159609.22,1
0xb2d2c888,508.09,1
0xb2d1ab22,460302.38,5
0xb2d14d6b,0.0,2
0x3b9add38,90001.37,4
0xb2d58cd3,327000.0,5
0xb2d4f610,0.05,1
0xb2d58cd0,644.19,1
0xb2d1ab1c,1093435.05,6
0x3b9add41,9.62,1
0xb2d2c87f,38.95,1
0xb2d20d38,0.04,1
0xb2d1e43a,3239.96,1
0xb2d2c86d,323.78,1
0xb2d590c9,62137.82,1
0xb2d06959,0.12,4
0xb2d1aafe,292288.71,3
0xb2d4f619,329262.41,10
0xb2d6d454,18.54,2
0xb2d1aafb,0.25,1
0xb2d30575,312.21,1
0xb2d5b14b,0.01,1
0xb2d6d463,440114.03,4
0xb2d5ee47,49.12,1
0xb2d590bd,3100.92,1
0xb2d5ee44,120081.52,4
0xb2d1ab07,205101.06,3
0xb2d4f62b,329566.73,2
0x3b9add2c,643.29,1
0xb2d5ee4a,6.08,1
0xb2d91457,1.0,1
0xb2d0c73a,0.0,1
0xb2d59087,115000.0,5
0xb2d5908a,321774.68,2
0xb2d58caf,259323.09,3
0xb2d2c8af,179871.79,3
0xb2d06986,69.87,3
0xb2d91460,0.0,1
0xb2d8d73d,100000.0,2
0xb2d58ca9,2720000.0,5
0xb2d5907b,262959.65,2
0xb2d8d737,90049.0,2
0xb2d9108b,2200000.0,2
0xb2d2c8a9,0.76,1
0xb2d0697d,33.22,2
0xb2d91445,1.0,1
0xb2d9143f,10.0,1
0xb2d32a38,0.0,1
0xb2d52f28,280064.9,3
0xb2d58cc4,202928.74,2
0xb2d9106a,1.0,1
0xb2d128cc,0.0,1
0xb2d44930,100186.66,2
0xb2d3636b,0.5,1
0xb2d2c8a0,1.38,1
0xb2d06977,72754.2,3
0xb2d8d74f,350000.23,2
0xb2d32a41,471226.41,3
0xb2d52f2e,770757.95,4
0xb2d58cb8,110.1,1
0xb2d128c3,79.84,2
0xb2d91079,1.0,1
0xb2d59090,176161.1,6
0xb2d2c894,5604.16,1
0xb2d8d76d,3.93,1
0xb2d3ae68,31028.65,1
0xb2d36332,232950.65,5
0xb2d8d761,0.0,1
0xb2d0c719,3675000.0,24
0xb2d8d764,1.95,1
0xb2d0c71c,254439.72,5
0xb2d32a14,400026.54,6
0xb2d9146c,30000.0,1
0xb2d3ae56,201000.81,5
0xb2d58c97,9.76,1
0xb2d52ef5,310818.36,4
0xb2d08e10,98.31,1
0xb2d36341,63436.85,2
0xb2d938cc,100.0,1
0xb2d41033,0.01,1
0xb2d0699e,705452.35,6
0xb2d32a1d,350231.22,2
0xb2d4f5d1,3849.23,1
0xb2d3ae65,430699.05,3
0xb2d4aacb,405101.62,9
0xb2d41036,110138.69,1
0xb2d1288d,78641.24,1
0xb2d40fc1,58.76,1
0xb2d08dd7,10.18,1
0xb2d7f1a2,53.64,1
0xb2d44903,661058.73,12
0xb2d0eb8b,1.19,1
0xb2d08dce,2332.8,5
0xb2d3aeaa,0.16,1
0xb2d1861a,0.0,1
0xb2d0eb8e,0.0,1
0xb2d7f1b7,100433.84,2
0xb2d06950,190000.0,4
0xb2d40fe2,1.0,1
0xb2d52eda,41.31,1
0xb2d12896,816326.48,5
0xb2d0eb9d,160504.15,3
0xb2d46d90,25000.09,2
0xb2d3ae95,0.29,1
0xb2d12866,1.0,1
0xb2d32a53,3482.86,1
0xb2d7f175,76.26,1
0xb2d87974,200848.13,2
0xb2d0c6f5,500138.54,2
0xb2d40ff7,367032.91,10
0xb2d32a5f,200000.47,2
0xb2d793dc,75.06,1
0xb2d0c6f8,815515.04,4
0xb2d40ffa,4.19,1
0xb2d40ffd,1120031.32,13
0xb2d91061,260000.0,2
0xb2d46da5,0.0,1
0xb2d08df5,127436.41,7
0xb2d38a17,3.18,1
0xb2d38a14,63.13,2
0xb2d46da8,9.7,1
0xb2d0c701,6974.42,4
0xb2d1286c,1876511.39,10
0xb2d46d99,557001.99,6
0xb2d91424,0.0,1
0xb2d3ae86,3000.0,1
0xb2d3ae89,464.99,1
0xb2d08de9,18.73,1
0xb2d4aaa1,1145193.57,6
0xb2d41015,0.0,1
0xb2d793f4,14.6,1
0xb2d46da2,0.0,1
0xb2d8b2bc,5400.0,1
0xb2d6d496,60001.58,3
0xb2d14d47,15.08,1
0xb2d6d490,1.65,1
0xb2d38a02,99.63,1
0xb2d3eb7c,980897.38,2
0xb2d20966,4.24,1
0x3b9b3b46,20506.68,2
0xb2d1aaf5,12.41,1
0xb2d3eb6a,50425.32,1
0xb2d64bec,89.17,1
0xb2d14d38,101.11,1
0xb2d4aab9,17774.32,1
0xb2d14d41,18.37,1
0xb2d1866e,75.47,1
0xb2d20972,0.0,1
0xb2d2096c,985.95,1
0xb2d6d481,300017.41,2
0x3b9b3b40,1.0,1
0xb2d64be3,0.0,1
0xb2d1867a,1.0,1
0xb2d4cf2b,51.4,1
0xb2d20d44,0.84,8
0x3b9b3b31,1.0,1
0xb2d64bd7,0.01,1
0xb2d14d4d,14.96,1
0xb2d26b04,50001.04,2
0xb2d389d2,562035.32,4
0xb2d128b7,125085.16,4
0xb2d14d1d,387000.0,7
0x3b9b3b2b,468102.9,4
0xb2d5ee2c,401229.76,3
0xb2d0eba6,3.65,2
0xb2d26b0a,1422.75,1
0x3b9b3b1f,1.0,1
0x3b9b3b1c,35.13,2
0xb2d20d5c,7135.58,1
0x3b9b3b22,1.0,1
0xb2d0ebaf,10091.04,1
0xb2d14d14,0.0,3
0x3b9b3b13,158920.17,5
0xb2d64bbc,11.01,1
0xb2d64bbf,91.68,1
0xb2d5ee1a,13.23,1
0xb2d4cf49,4.02,1
0xb2d0ebbe,13.25,2
0xb2d5ee14,301010.52,5
0xb2d0ebb8,1.48,1
0xb2d1864d,98.35,3
0xb2d2099f,1299.81,1
0x3b9b3b04,4.74,2
0xb2d209a2,900789.09,10
0xb2d18650,0.22,1
0xb2d5ee23,0.0,1
0xb2d0ebca,1.16,1
0xb2d5ee20,100950.76,3
0x3b9add7d,153.09,2
0xb2d0ebc4,800305.97,4
0xb2d55442,2.65,1
0x3b9b3a83,0.0,1
0xb2d934c4,2000000.0,1
0xb2d64c9a,0.0,1
0xb2d209ae,400000.0,7
0xb2d64c97,0.0,1
0xb2d64c91,0.0,1
0xb2d1aac5,0.0,1
0xb2d5b5c8,0.01,1
0xb2d934c7,4601.0,1
0xb2d26b37,3.46,7
0xb2d2c8c7,3061.81,2
0xb2d20d80,7.76,1
0xb2d8d713,22.78,1
0xb2d61358,120674.08,2
0xb2d38a2c,107473.79,3
0xb2d64c88,0.0,1
0xb2d26b3d,22.0,2
0xb2d9389f,172.5,1
0xb2d6135e,20000.0,2
0xb2d26b16,3018.53,2
0xb2d5b5aa,0.01,1
0xb2d5b1f6,630000.85,4
0xb2d5b1f3,875131.41,6
0x3b9adcd2,84.7,2
0xb2d93881,46100.0,2
0xb2d5eeec,22786.6,2
0xb2d64c73,0.4,1
0x3b9adcd8,857859.4,17
0xb2d5b5bc,300358.08,2
0xb2d9388d,500010.8,2
0xb2d26b28,39.39,1
0xb2d26b58,762506.47,3
0xb2d1aa9e,79052.95,1
0xb2d14cff,12.8,1
0xb2d5eece,250002.67,3
0xb2d5eecb,59.01,1
0xb2d6d3eb,0.21,1
0xb2d4f67f,200.88,1
0xb2d26b61,6.35,1
0xb2d4f685,13006.92,1
0xb2d6d3f7,26014.48,2
0xb2d14ced,3.0,1
0xb2d6d3fa,30.12,1
0xb2d58d45,18.94,1
0x3b9adcc6,3732205.95,15
0x3b9adcc9,52.45,1
0xb2d5b1d2,4853.81,1
0xb2d1aa83,1.1,1
0xb2d5eeb9,0.56,1
0xb2d26b4f,0.0,12
0xb2d55439,10158.78,1
0xb2d1aa95,0.83,1
0xb2d1aa92,0.83,1
0xb2d14d02,320851.34,3
0xb2d2c8e2,491035.85,6
0xb2d91001,1.0,1
0xb2d8d6cb,588.0,1
0xb2d0c6c2,0.09,1
0xb2d06920,27748.52,2
0xb2d58d2d,150823.76,3
0xb2d06914,622939.18,1
0xb2d06911,0.0,6
0xb2d06917,5.03,1
0xb2d590f9,172.26,1
0xb2d91016,1225.3,1
0xb2d0c6d1,0.76,2
0xb2d0c6d7,3.76,1
0xb2d59117,0.01,1
0xb2d0c6da,0.08,1
0xb2d5540f,84758.87,6
0xb2d06902,0.23,5
0xb2d068ff,2214.71,3
0xb2d58d33,373223.8,7
0xb2d90ffb,1.0,1
0xb2d59108,0.14,1
0xb2d06947,0.01,5
0xb2d4108d,50008.97,2
0xb2d58d00,146000.86,8
0xb2d0694a,6099.73,2
0xb2d0694d,1959049.65,15
0xb2d41093,730000.0,9
0xb2d91412,200000.0,1
0xb2d06935,10.19,1
0xb2d4109f,0.19,2
0xb2d913ee,200000.0,2
0xb2d3aece,1012.47,1
0xb2d590ea,0.27,1
0xb2d58d15,30185.67,3
0xb2d410a5,259047.11,5
0xb2d590e7,77051.59,3
0xb2d06926,3.93,2
0xb2d32a98,28.6,1
0xb2d410a8,269975.67,3
0xb2d7f0eb,49.2,1
0xb2d449e1,2024859.45,4
0xb2d91028,10000.0,1
0xb2d0692c,0.01,11
0xb2d185b4,408868.0,4
0xb2d46ddb,300003.05,5
0xb2d0c69b,0.01,1
0xb2d4103f,6.38,1
0xb2d12818,5.92,1
0xb2d185ba,71.67,2
0xb2d3af2e,26.96,1
0xb2d4aaec,512874.69,3
0xb2d0eb04,348000.11,9
0xb2d0c69e,0.47,1
0xb2d12809,0.03,1
0xb2d0eb0a,53.5,1
0xb2d08d53,0.0,1
0xb2d4104b,100039.55,2
0xb2d12827,43.72,1
0xb2d0eb19,725000.0,11
0xb2d41054,450075.44,6
0xb2d12824,0.0,1
0xb2d7f139,0.02,1
0xb2d08d44,1.0,1
0xb2d4aaf2,48.21,1
0xb2d3ec24,104.02,1
0xb2d90fda,1.0,1
0xb2d913b2,545.27,1
0xb2d90fe3,30000.0,4
0xb2d8b22f,5320.41,1
0xb2d3af10,0.0,1
0xb2d08d86,2.33,3
0xb2d3ec0f,80310.39,2
0xb2d0c680,762549.5,10
0xb2d12803,512346.08,6
0xb2d4107b,265988.43,3
0xb2d3ec09,0.03,1
0xb2d209c6,3263.83,2
0xb2d90fce,26712.17,1
0xb2d08d71,0.34,1
0xb2d7937c,29.5,1
0xb2d6134f,1000021.15,3
0xb2d20db0,104.39,1
0xb2d209d2,160016.4,3
0x3b9b3add,1.0,1
0xb2d61349,0.0,1
0xb2d20da4,0.01,1
0x3b9b3acb,10.2,1
0xb2d46e2f,1.2,1
0xb2d08d9e,1024.53,7
0xb2d08da1,12.06,2
0xb2d08da4,372144.28,5
0x3b9b3ac5,1.0,1
0xb2d1e398,367.0,1
0xb2d209e4,145.6,1
0xb2d08da7,0.55,1
0x3b9add20,22.07,1
0xb2d38a68,678121.33,4
0x3b9b3ac8,1.0,1
0x3b9add23,4.04,1
0xb2d5b592,50456.96,2
0xb2d3ebdf,2613.54,1
0xb2d3aed4,0.31,1
0xb2d185fc,31.41,2
0xb2d20db9,3.88,1
0xb2d6d412,76.5,1
0x3b9b3ab9,17.22,1
0xb2d209f0,24.98,1
0xb2d64c52,20112.41,1
0xb2d18602,736.03,1
0xb2d14cdb,160.44,4
0xb2d6d40f,259.58,1
0xb2d14cd8,334010.07,3
0xb2d61322,0.0,1
0x3b9add11,27.02,1
0xb2d185e4,0.32,1
0x3b9b3aaa,1.0,1
0xb2d0eb31,0.12,1
0x3b9add0b,117.25,1
0x3b9add0e,4628.94,3
0xb2d20a0b,176.82,1
0xb2d5b18d,861480.84,4
0xb2d26b88,13.64,1
0xb2d20a02,408.01,1
0xb2d12830,540352.61,7
0x3b9b3aa4,0.0,1
0x3b9add1a,115.9,1
0xb2d12833,610000.08,3
0x3b9add14,41.84,1
0xb2d38a59,72.1,1
0xb2d0eb37,0.01,1
0xb2d26b8e,0.0,1
0xb2d12857,456171.11,4
0xb2d61301,8.94,1
0xb2d26b6d,132854.58,3
0x3b9b3a98,10.2,1
0xb2d38a38,0.07,1
0xb2d20a11,1.11,1
0xb2d5b1a5,34.16,1
0x3b9b3a95,4.23,1
0xb2d14cba,2422.85,1
0x3b9adcf6,0.8,1
0xb2d38a3b,23.86,1
0xb2d20df8,830.74,1
0xb2d185d5,1533093.55,11
0xb2d612f8,0.0,1
0xb2d612f2,148142.5,3
0xb2d5b568,20575.88,2
0xb2d20a1d,4.17,1
0x3b9b3a8c,2246.25,1
0xb2d20a1a,0.59,1
0x3b9adcff,140079.7,3
0xb2d14cae,1.27,1
0xb2d5ee9b,1.48,1
0x3b9add02,91.7,1
0x3b9add05,5.68,2
0xb2d5ee98,0.0,1
0xb2d6fb81,300014.46,2
0xb2d32cab,201.4,1
0xb2d63a25,40.59,1
0x3b9adc6c,11.13,1
0xb2d63a19,0.01,1
0xb2d377c0,15000.0,2
0xb2d291e0,708001.06,5
0xb2d291da,672875.06,9
0xb2d5dc6b,51.44,1
0xb2d63a10,41.1,1
0xb2d5d896,189.06,2
0xb2d35123,50055.24,2
0xb2d615a1,202286.7,2
0xb2d6159e,50985.99,2
0xb2d69a07,0.02,1
0xb2d69a0a,713.14,1
0xb2d291e3,10.9,1
0xb2d69a04,136.68,1
0xb2d5d89f,1.0,1
0xb2d5d8a5,600056.81,2
0xb2d47039,16265.09,1
0xb2d5d887,2003.33,1
0xb2d61589,200753.04,3
0xb2d6fba2,0.0,1
0xb2d5d88a,101186.92,3
0xb2d412a6,345.62,1
0xb2d61583,6.05,1
0xb2d2efac,101.32,1
0xb2d5dc41,200045.33,1
0xb2d6fb9c,7.07,1
0xb2d32c9c,12.05,2
0xb2d5b7ea,145154.33,3
0xb2d2ef9d,0.04,1
0xb2d5dc4d,2708.21,1
0xb2d412bb,702869.68,7
0xb2d5b3eb,91022.39,3
0xb2d5b7cc,10.78,1
0xb2d08eee,31.99,4
0xb2d8fe85,3060.0,1
0xb2d6155c,21196.28,2
0xb2d61562,40.18,1
0xb2d57ab2,14.4,1
0xb2d3516b,52126.9,1
0xb2d08edf,1355731.4,13
0xb2d08ee2,0.0,1
0xb2d5b7d8,140.23,1
0xb2d57aac,1029862.86,5
0xb2d5b7b1,20000.1,3
0xb2d4373c,9.97,1
0xb2d35174,854701.8,3
0xb2d43736,102396.56,1
0xb2d57ad0,30070.99,4
0xb2d8fe73,1.0,1
0xb2d47063,0.0,1
0xb2d6154a,34.35,1
0xb2d5b7c3,7.19,1
0xb2d93b87,400000.0,2
0xb2d699d7,33.93,1
0xb2d5b3c1,81263.61,2
0xb2d699d4,50000.66,4
0xb2d35135,700865.56,3
0xb2d35132,616.23,2
0xb2d4d20d,28919515.2,2
0xb2d4707b,13470.63,1
0xb2d51cf5,5133523.9,17
0xb2d5b7ab,856.96,1
0xb2d08f09,1034834.66,9
0xb2d08f0c,10.18,1
0xb2d57aa6,620556.83,2
0xb2d3514a,0.47,1
0xb2d43763,2.67,1
0xb2d4376f,50010.33,2
0xb2d699dd,4.0,1
0xb2d5b796,974.53,1
0xb2d4376c,210.5,1
0xb2d08efa,1141.43,2
0xb2d555f5,30.09,1
0xb2d43700,200342.08,2
0xb2d14de3,0.76,1
0xb2d0ec72,1.1,1
0xb2d08ec7,0.0,2
0xb2d0ec6f,2219167.01,6
0xb2d93761,1.0,1
0xb2d14de6,320975.53,3
0xb2d55601,30464.98,2
0xb2d4f865,0.0,1
0xb2d8d9b3,26.67,2
0xb2d43706,0.11,1
0xb2d4d1a4,532875.01,5
0xb2d4d1a1,90052.11,5
0xb2d4371b,36.96,1
0xb2d08eb2,121.18,2
0xb2d08eb5,163.34,1
0xb2d4f874,1250016.96,4
0xb2d4d1aa,495732.03,15
0xb2d08eac,0.0,2
0xb2d8d9d1,5.05,1
0xb2d4d1a7,162118.27,2
0xb2d8d9ce,530020.83,4
0xb2d08ea6,1.75,1
0xb2d14dec,1.08,2
0xb2d8d9cb,0.0,1
0xb2d14df5,0.0,1
0xb2d14df2,100.45,1
0xb2d8fe58,1.0,1
0xb2d8fe5b,100.0,1
0xb2d2306f,10.11,1
0xb2d8a0bc,100000.0,2
0xb2d8fe5e,140000.0,2
0xb2d0ec4b,8.14,1
0xb2d93b72,60000.0,2
0xb2d0ec57,302.7,6
0xb2d494e4,2.0,2
0x3b9b3a7d,1.0,1
0xb2d3d5c2,0.0,2
0xb2d0ec5a,0.0,1
0x3b9b3a7a,130.43,2
0xb2d37823,61.52,1
0xb2d23087,166.79,1
0x3b9b3a68,102.06,1
0xb2d08ed3,1.0,1
0xb2d2307e,112.43,1
0xb2d0ec66,56053.97,2
0x3b9b3a71,1.0,1
0xb2d3d5b6,161697.76,4
0xb2d1abdf,1354000.0,5
0xb2d1abdc,1135.62,2
0xb2d2346e,0.04,1
0xb2d14e37,1916088.63,13
0xb2d23096,2660460.09,5
0x3b9b3a59,1.0,1
0xb2d2921c,321.7,2
0xb2d6739a,13036.44,1
0xb2d3b123,103.35,1
0x3b9b3a47,1.0,1
0x3b9adcab,13.77,1
0xb2d230ae,300000.0,4
0xb2d23483,451002.47,6
0xb2d3d58c,20433.51,1
0x3b9adcb1,1992.26,1
0x3b9b3a44,1.27,2
0xb2d230ab,24.98,1
0xb2d87bea,0.08,1
0xb2d6fbb7,76.58,1
0xb2d6fbba,0.86,1
0xb2d87bed,10000.0,2
0xb2d230a5,19189.73,1
0xb2d230a8,57919.11,1
0x3b9b3a32,10.2,1
0x3b9adc99,118.02,1
0xb2d2349b,0.0,1
0xb2d8d995,410305.0,6
0x3b9adc96,9.87,1
0xb2d2924c,3.01,1
0x3b9b3a29,32.64,2
0x3b9adca2,49.74,2
0xb2d9373d,200000.0,2
0x3b9adc9c,137.38,1
0xb2d1abb8,121020.72,4
0xb2d377ed,903800.0,2
0xb2d1abbb,128.61,1
0xb2d29249,22.06,1
0xb2d230ba,70153.93,3
0xb2d14e07,445.42,1
0xb2d8d9b0,500006.04,2
0xb2d234b3,33561.71,10
0x3b9adc7e,3746.06,1
0xb2d14e1f,1601880.04,12
0x3b9adc81,70.43,1
0xb2d29231,2239.93,1
0x3b9adc87,27284.29,1
0xb2d29234,0.0,1
0xb2d6fb06,0.05,1
0xb2d3b15f,214305.35,2
0xb2d63aa0,2077.0,1
0xb2d37829,4.5,1
0xb2d5dcfe,6422539.67,2
0xb2d63aa3,1.06,1
0xb2d2f009,3.6,1
0xb2d35183,18.57,1
0xb2d6fb0f,47057.93,5
0xb2d412e8,0.0,1
0xb2d6fb00,837.46,1
0xb2d3b165,2.97,2
0xb2d6fb03,0.0,1
0xb2d3b14d,0.0,1
0xb2d5d91a,0.01,1
0xb2d5d917,6.02,1
0xb2d3b150,6.98,1
0xb2d63a79,192.0,1
0xb2d63a70,498.36,1
0xb2d5dcce,1059000.96,5
0xb2d5dcd1,102943.63,2
0xb2d57b5a,520.64,1
0xb2d3b12f,128351.65,2
0xb2d57b57,30005.18,2
0xb2d61604,235.37,1
0xb2d6fb27,0.67,1
0xb2d758c6,10292.52,1
0xb2d3b141,934.75,1
0xb2d2f033,63.75,1
0xb2d2f030,112529.81,3
0xb2d5dcc2,200000.01,2
0xb2d5dcbc,81861.31,2
0xb2d6fb21,8549.87,1
0xb2d3b12c,108.22,1
0xb2d6fb15,1765454.69,4
0xb2d41327,0.0,1
0xb2d2f015,2.11,1
0xb2d615f2,951.83,1
0xb2d470d2,2.11,1
0xb2d41330,102006.02,2
0xb2d5b84a,1.95,1
0xb2d615ce,1.7,1
0xb2d5b829,439349.61,4
0xb2d49550,172186.74,9
0xb2d5b838,0.0,1
0xb2d0ec33,0.1,1
0xb2d5b83b,532.97,1
0xb2d8fe04,0.0,1
0xb2d4956b,1188081.7,9
0xb2d4955f,416241.6,2
0xb2d69977,10.0,1
0xb2d5b44b,207110.87,2
0xb2d08e88,1.01,1
0xb2d5b445,570000.38,9
0xb2d57b15,170105.88,6
0xb2d351cb,22.81,1
0xb2d8fe2b,1.0,1
0xb2d8fe2e,10.5,1
0xb2d08e82,0.44,3
0xb2d4f8d1,1568328.35,5
0xb2d1290b,7.88,1
0xb2d08e52,55919.2,4
0xb2d186ad,171350.2,4
0xb2d08e58,11.3,3
0xb2d186a7,21.41,1
0xb2d4f8d4,56.85,1
0xb2d4f8dd,0.0,1
0xb2d8d941,98.89,1
0xb2d87bb1,11.52,1
0xb2d12917,0.58,1
0xb2d08e3a,14.54,2
0xb2d0ec09,5876.95,2
0xb2d14d83,0.01,1
0xb2d8a020,4.5,1
0xb2d1290e,140637.94,4
0xb2d4d21f,0.0,1
0xb2d08e34,185.3,2
0xb2d14d74,0.0,1
0xb2d230cc,220019.36,2
0xb2d230cf,60465.3,3
0xb2d8d953,0.81,1
0xb2d128e1,1.0,1
0xb2d18680,3738.98,10
0xb2d8d977,5.55,1
0xb2d230ed,71.61,1
0xb2d230f0,4.48,1
0x3b9b3a05,40.81,1
0xb2d8d96b,0.0,1
0xb2d0ebd6,300021.69,2
0xb2d93afa,10000.0,2
0x3b9b3a08,0.0,1
0xb2d234b9,84.78,3
0xb2d55649,15286.4,1
0xb2d55646,0.0,1
0xb2d234bc,2365059.9,3
0xb2d128f0,0.03,1
0xb2d4f8bf,103742.12,2
0xb2d93adc,1.0,1
0x3b9b39ff,0.01,1
0xb2d230ff,2249839.06,5
0xb2d0ebe5,477005.37,5
0xb2d230f6,633700.99,8
0xb2d230fc,1.05,1
0xb2d128ed,0.0,2
0xb2d4f8cb,4.59,1
0xb2d1e49d,0.0,1
0x3b9b39e4,0.0,1
0xb2d23117,2.16,1
0x3b9b39ed,1.0,1
0xb2d2928b,1.59,1
0xb2d37883,73000.0,3
0xb2d37880,467400.41,8
0xb2d1e48e,477787.17,10
0x3b9b39e1,10.2,1
0xb2d2310e,28.8,1
0xb2d1ab6d,1043.33,1
0xb2d23111,402539.43,1
0xb2d2929a,183.12,1
0xb2d234e0,153758.87,2
0xb2d2310b,13598.27,1
0xb2d4f88f,0.42,2
0xb2d1e482,10.12,1
0xb2d14dd7,33.8,2
0xb2d29276,4.17,1
0xb2d1ab4f,0.24,1
0xb2d4f898,400000.0,5
0xb2d63a5e,250453.81,4
0x3b9b39c9,1.0,1
0x3b9b39c6,1.0,2
0xb2d3787a,0.0,1
0xb2d37874,91.5,1
0xb2d2311d,81.59,1
0xb2d23120,0.0,2
0xb2d186ce,0.47,1
0x3b9b39c0,1.0,1
0xb2d2f05a,0.0,1
0xb2d3b186,81.73,1
0xb2d186d4,40.49,1
0xb2d0ec1b,596.42,1
0xb2d0ec24,263.84,1
0xb2d2f05d,200138.96,4
0xb2d63a4f,830214.53,5
0x3b9adc1e,0.93,1
0xb2d14d98,1046000.0,16
0xb2d186dd,51791.3,3
0xb2d1e467,1.0,1
0xb2d1e46d,1.0,1
0x3b9adc2a,0.98,1
0xb2d14d89,12.14,1
0xb2d87b87,1600.0,1
0xb2d292c1,95.55,1
0xb2d3d5f2,291.46,2
0xb2d37865,1967.33,1
0xb2d7590b,50095.91,2
0xb2d292a6,6.12,1
0xb2d83ea9,8.0,1
0xb2d63a3a,339121.66,4
0xb2d14daa,15.32,1
0x3b9adc03,2.29,1
0xb2d292a0,0.27,1
0xb2d8d935,1004222.22,2
0xb2d14dad,6.44,2
0xb2d186c5,442122.25,4
0xb2d412d9,130001.66,4
0xb2d2f036,929.75,1
0xb2d292b2,15.91,1
0xb2d292af,0.28,1
0xb2d63a31,28.96,1
0xb2d614cc,100001.06,2
0xb2d22f82,1.26,1
0xb2d29105,0.04,1
0xb2d6990e,59.5,1
0xb2d22f8b,3044.0,1
0xb2d6d61c,0.0,1
0xb2d614d5,1000068.56,3
0xb2d22f85,113298.89,4
0xb2d2ca41,87.87,1
0xb2d614c0,61126.17,2
0xb2d614c3,5.06,1
0xb2d2910e,6.42,1
0xb2d32bbe,0.02,1
0xb2d22f97,190104.34,3
0xb2d69923,0.97,2
0xb2d290ea,10591.34,2
0xb2d290ed,6.89,1
0xb2d2ca29,26.87,1
0xb2d26c8a,3311.79,1
0xb2d32bd6,0.02,1
0xb2d614ae,2500001.56,3
0xb2d32bd9,32.89,1
0xb2d5b721,160000.0,4
0xb2d2ca20,0.06,1
0xb2d22f94,0.64,1
0xb2d6149f,342213.03,5
0xb2d2912c,0.54,1
0xb2d6993b,13275.46,1
0xb2d29129,0.63,1
0xb2d23387,254.58,1
0xb2d08fb4,47.75,2
0xb2d5b31c,1053967.25,12
0xb2d5b70c,10113.52,2
0xb2d61496,50938.49,2
0xb2d23381,102.15,1
0xb2d411b0,42.06,1
0xb2d6992c,4210018.9,4
0xb2d29138,110018.43,2
0xb2d2913b,1780000.41,3
0xb2d6149c,440019.38,4
0xb2d2eebf,53829.47,3
0xb2d2eec2,747.34,1
0xb2d08fab,50006.2,2
0xb2d5b712,217973.95,3
0xb2d1d14d,3311.44,1
0xb2d5b6eb,3.17,1
0xb2d5b6e8,410063.04,3
0xb2d5b337,8.02,1
0xb2d2911a,0.0,1
0xb2d5b334,140060.58,3
0xb2d2eeb3,0.0,1
0xb2d29114,0.0,1
0xb2d08fa2,50.63,2
0xb2d08fa5,70003.1,4
0xb2d5b6fa,300161.9,7
0xb2d6fa97,202131.28,2
0xb2d5b6f7,163206.07,6
0xb2d411c2,72407.2,3
0xb2d29126,0.0,1
0xb2d5b328,50.13,1
0xb2d2eeb0,10005.19,1
0xb2d6993e,162414.9,4
0xb2d2ca47,188.54,5
0xb2d5b6d9,10178.08,2
0xb2d8fd92,56100.0,3
0xb2d5b6dc,171063.43,6
0xb2d2eefb,0.14,1
0xb2d08fde,1.0,1
0xb2d5b2f5,2.16,1
0xb2d89ff9,600432.78,4
0xb2d5b2f2,0.12,1
0xb2d5b2ef,1588.53,1
0xb2d0ed86,697.85,27
0xb2d5b6e5,100017.36,3
0xb2d08fcf,1.0,1
0xb2d08fd2,2.45,1
0xb2d8d917,2868.97,1
0xb2d35075,259061.94,5
0xb2d2eeec,0.0,1
0xb2d8fd7d,1.0,1
0xb2d2913e,9.51,1
0xb2d0ed95,89.82,1
0xb2d0ed92,0.0,1
0xb2d5b6c4,390054.84,4
0xb2d2eee9,1.07,1
0xb2d35084,0.0,1
0xb2d35087,44.89,1
0xb2d5b6cd,42.51,1
0xb2d0ed9e,1175977.39,5
0xb2d08fba,92.78,1
0xb2d0eda4,390000.26,5
0xb2d93a8e,2.0,1
0xb2d8fd8c,6428.52,1
0xb2d46f94,652776.97,18
0xb2d32bdc,40.06,1
0xb2d32bdf,1.01,1
0xb2d6d5f2,0.43,1
0xb2d0b471,315000.0,4
0xb2d0b46b,32506.77,3
0xb2d0b468,67193.3,2
0xb2d0ed5c,0.0,1
0xb2d6d5fe,231185.53,5
0xb2d43667,54512.86,1
