cust_no,X1,X2,X3,X4,X5,X6,X7,X8
0xb2d2f86a,113000.0,0.0,320.5,90000,8188.69,0.0,0.0,200000
0xb2d2a8a8,0.0,0.0,3983.5,0,0.0,0.0,0.0,0
0xb2d3aa7b,0.0,0.0,5658.72,0,0.0,0.0,0.0,0
0xb2d6c29f,0.0,0.0,9973.14,0,0.0,0.0,0.0,350000
0xb2d70169,160000.0,0.0,74.84,0,0.0,0.0,0.0,0
0xb2d9975b,0.0,0.0,58.47,0,0.0,0.0,0.0,0
0xb2d56999,20000.0,0.0,21628.66,0,0.0,0.0,0.0,0
0xb2d3a85f,0.0,0.0,0.21,0,0.0,0.0,0.0,0
0xb2d0dab1,0.0,0.0,17559.27,0,0.0,0.0,0.0,0
0xb2d6cde2,0.0,100000.0,12.79,0,0.0,0.0,0.0,0
0xb2d2f231,0.0,0.0,0.27,0,0.07,0.0,0.0,0
0xb2d75584,0.0,0.0,245.92,0,0.0,0.0,0.0,0
0xb2d405f8,61000.0,0.0,771.19,0,0.0,0.0,0.0,0
0xb2da4f06,100000.0,0.0,0.0,0,0.0,0.0,0.0,0
0xb2d6c46d,0.0,0.0,5284.51,0,0.0,0.0,0.0,0
0xb2d08609,150000.0,0.0,785.21,0,14988.75,0.0,0.0,1190000
0xb2d6ce18,0.0,0.0,5689.89,0,0.0,0.0,0.0,200000
0xb2d4a5b2,0.0,0.0,4483.46,0,0.0,0.0,0.0,0
0xb2d2576c,0.0,0.0,2930.34,0,0.0,0.0,0.0,0
0xb2d22ca3,60000.0,0.0,1152.25,200000,0.0,0.0,0.0,0
0xb2d4c259,410000.0,0.0,430.52,60600,0.0,0.0,0.0,0
0xb2d37883,73000.0,0.0,14.36,0,73.84,0.0,0.0,0
0xb2d0dd27,843000.0,0.0,58.01,0,0.0,0.0,0.0,0
0xb2d6c87b,0.0,0.0,1170.15,0,0.0,0.0,0.0,0
0xb2d415fd,0.0,0.0,6200.02,0,0.0,0.0,0.0,0
0x3b9af22c,0.0,0.0,613.88,0,0.0,0.0,0.0,0
0xb2d61f49,0.0,0.0,6163.15,0,0.0,0.0,0.0,0
0xb2d4d09f,1511000.0,0.0,575.56,0,0.0,0.0,0.0,0
0xb2d7c541,50000.0,0.0,2.53,0,0.0,0.0,0.0,0
0xb2d19c9a,50000.0,0.0,86.84,0,0.0,0.0,0.0,0
0xb2d5e92b,60000.0,0.0,3.65,0,0.0,0.0,0.0,0
0xb2d2aaa6,55000.0,0.0,1.75,0,1003.75,0.0,0.0,0
0xb2d42245,0.0,0.0,1007.83,0,0.0,0.0,0.0,0
0xb2d47a7d,0.0,0.0,179375.89,0,0.0,0.0,0.0,0
0xb2d59e43,290000.0,0.0,12.77,70000,0.0,0.0,0.0,0
0x3b9b180c,340000.0,0.0,35232.2,0,0.0,0.0,0.0,0
0xb2d503b1,41000.0,0.0,101.25,0,11539.32,0.0,0.0,0
0x3b9b2b26,188880000.0,0.0,13726.09,0,0.0,15624.66,0.0,0
0xb2d56c9c,700000.0,0.0,2051.73,0,0.0,1596000.0,0.0,0
0xb2d9461c,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0xb2d357e9,110000.0,0.0,102448.71,0,0.0,0.0,0.0,200000
0xb2d40b83,380000.0,0.0,16.24,0,13301.91,0.0,0.0,0
0xb2d0bb1c,106000.0,0.0,621.83,0,0.0,0.0,0.0,0
0xb2d26357,1616000.0,0.0,7102.48,0,0.0,20.12,0.0,0
0xb2d968ff,0.0,0.0,8.71,0,0.0,0.0,0.0,0
0xb2d9aa60,0.0,0.0,2.57,0,0.0,0.0,214000.0,0
0xb2d22895,0.0,0.0,44.89,0,0.0,0.0,878755.48,0
0xb2d2d944,155000.0,0.0,5090.96,200000,0.0,0.0,0.0,0
0xb2d3ab02,0.0,0.0,33050.53,0,0.0,0.0,0.0,0
0xb2d26d98,0.0,0.0,5140205.42,0,0.0,0.0,0.0,0
0xb2d5b31f,0.0,0.0,4221.17,0,0.0,0.0,0.0,0
0xb2d690e3,0.0,0.0,32716.08,0,0.0,0.0,0.0,0
0xb2d97055,10000.0,0.0,13.03,0,0.0,0.0,0.0,0
0xb2d5abf3,700000.0,0.0,34.4,0,0.0,0.0,0.0,0
0xb2d55a36,850000.0,0.0,41.5,0,0.0,0.0,0.0,0
0xb2d70133,0.0,0.0,1766.75,0,0.0,0.0,3300000.0,0
0xb2d1ba61,335000.0,0.0,44.31,0,0.0,0.0,0.0,0
0xb2d12ae8,0.0,0.0,6905.47,100000,0.0,0.0,0.0,0
0xb2d48a22,0.0,0.0,10115.16,0,0.0,0.0,0.0,0
0xb2d1595c,0.0,0.0,81233.23,0,0.0,0.0,0.0,0
0xb2d178e5,1100000.0,0.0,83.03,0,0.0,0.0,0.0,0
0x3b9af1ff,620000.0,0.0,65962.89,50500,0.0,103367.99,0.0,0
0x3b9b4755,206000.0,0.0,49.33,0,0.0,0.0,0.0,0
0xb2d85bbc,0.0,0.0,1.05,0,0.0,0.0,0.0,0
0xb2d41fcc,151000.0,0.0,702.67,0,0.0,0.0,0.0,0
0xb2d921b6,530000.0,0.0,60056.66,0,0.0,0.0,0.0,200000
0xb2d1b9f8,0.0,0.0,274927.51,0,0.0,0.0,0.0,0
0xb2d90e63,0.0,0.0,749.71,0,0.0,0.0,0.0,0
0xb2d468fb,49000.0,0.0,39.47,0,12.79,0.0,0.0,0
0xb2d5c79b,110000.0,0.0,31.74,0,0.0,0.0,0.0,0
0xb2d5e7fc,100000.0,0.0,3.08,0,0.0,0.0,0.0,300000
0xb2d9f3e9,0.0,0.0,24.08,0,0.0,0.0,0.0,232000
0xb2d2c4d4,0.0,0.0,2089.1,0,0.0,0.0,5884644.79,0
0xb2d810e6,100000.0,0.0,1.11,0,0.0,0.0,0.0,0
0xb2d13ab1,100000.0,0.0,275.9,0,0.0,0.0,0.0,0
0xb2d29438,552000.0,0.0,429.6,0,0.0,0.0,0.0,0
0xb2d3f791,300000.0,0.0,29.09,0,0.0,0.0,0.0,0
0xb2d10aff,475000.0,0.0,685.11,0,0.0,0.0,0.0,0
0xb2d6950c,20000.0,0.0,30000.19,0,0.0,0.0,0.0,0
0xb2d50f2d,164000.0,0.0,859.78,0,0.0,0.0,0.0,0
0xb2d0d544,0.0,0.0,2345.42,0,0.0,0.0,0.0,0
0xb2d57587,0.0,0.0,358.07,0,0.0,0.0,0.0,0
0xb2d2d2b7,0.0,0.0,1686.8,0,0.0,0.0,8880000.0,0
0xb2d47291,0.0,0.0,58516.06,0,0.0,0.0,0.0,0
0xb2d3c551,100000.0,0.0,2310.5,0,0.0,0.0,0.0,600000
0xb2d5ad13,0.0,0.0,7723.94,0,0.0,0.0,2700000.0,0
0xb2d8f9cf,0.0,125815.77,93.6,0,0.0,0.0,0.0,420000
0xb2d93b1e,0.0,0.0,104.32,0,0.0,0.0,0.0,0
0xb2d5f06f,0.0,0.0,43.02,0,0.0,0.0,0.0,0
0xb2d8f8a9,0.0,0.0,498.27,0,0.0,0.0,1008414.72,0
0xb2d2a89c,0.0,0.0,1422.77,0,0.0,0.0,0.0,400000
0xb2d5315c,0.0,0.0,3764.15,0,0.0,0.0,1800000.0,0
0xb2d3b8c1,6500000.0,0.0,41810.21,10000000,0.0,0.0,0.0,0
0xb2d5827d,0.0,0.0,3226.06,0,0.0,0.0,0.0,0
0xb2d2d1ac,456000.0,0.0,885.72,0,0.0,0.0,0.0,0
0xb2d5bcd6,0.0,0.0,1965.66,0,0.0,0.0,0.0,500000
0xb2d17f57,0.0,0.0,1155.56,0,0.0,0.0,0.0,0
0xb2d60c65,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0xb2d243bc,350000.0,0.0,2416.37,300000,0.0,0.0,0.0,200000
0xb2d6ce03,10000.0,0.0,0.42,0,0.0,0.0,0.0,0
0xb2d96800,0.0,0.0,19457.2,0,0.0,0.0,0.0,0
0xb2d339d1,0.0,0.0,1477.26,0,0.0,0.0,0.0,0
0xb2d6aa8d,0.0,0.0,5542.43,0,0.0,0.0,5060000.0,0
0xb2d4c0a6,0.0,0.0,30150.08,0,0.0,0.0,0.0,0
0xb2d39569,0.0,0.0,16252.42,0,0.0,0.0,0.0,0
0xb2d6c8b1,0.0,0.0,2576.67,0,0.0,0.0,0.0,0
0xb2d92432,0.0,0.0,6.27,0,0.0,0.0,0.0,500000
0xb2d6d60d,0.0,0.0,0.0,0,0.0,0.0,0.0,300000
0xb2d5618c,0.0,0.0,3.86,0,0.0,0.0,0.0,0
0xb2d9411e,60000.0,0.0,9.84,0,2137.08,0.0,0.0,200000
0xb2d21104,0.0,0.0,418.79,0,96000.0,0.0,0.0,0
0xb2d12551,0.0,0.0,42.23,100000,0.0,0.0,0.0,0
0xb2d6a2bc,0.0,0.0,40.84,0,0.0,0.0,0.0,0
0xb2d36a94,0.0,0.0,1209.55,0,0.0,0.0,2600000.0,0
0xb2d3422c,150000.0,0.0,6.95,0,0.0,0.0,0.0,0
0xb2d21242,0.0,0.0,2654.32,0,3173.7,0.0,0.0,0
0xb2d58f34,160000.0,0.0,1897.54,0,0.0,0.0,0.0,0
0xb2d63c89,0.0,0.0,0.77,0,0.0,0.0,0.0,0
0x3b9af69a,0.0,0.0,131216.49,0,0.0,0.0,14220000.0,0
0xb2d98417,300000.0,0.0,11.08,0,0.0,0.0,0.0,0
0xb2d0b450,0.0,0.0,294.96,0,13.42,0.0,0.0,0
0xb2d0769a,0.0,0.0,17325.32,0,0.0,0.0,0.0,594000
0xb2d7e3aa,1030000.0,0.0,135.76,0,0.0,0.0,0.0,0
0xb2d10ca3,750000.0,0.0,74.29,0,0.0,0.0,0.0,0
0xb2d1b3a7,0.0,0.0,514588.4,0,0.0,0.0,0.0,0
0xb2d6588e,40000.0,0.0,302.46,0,0.0,0.0,0.0,0
0xb2d1838f,1293000.0,0.0,416.9,149000,0.0,0.0,0.0,430000
0xb2d520a9,0.0,0.0,370.26,0,0.0,0.0,1519258.4,0
0xb2d42ffb,585000.0,0.0,405.22,0,0.0,0.0,0.0,0
0xb2d6b7ec,0.0,0.0,8685.63,0,0.0,0.0,0.0,0
0xb2d1a0b1,400000.0,0.0,52.73,0,0.0,0.0,0.0,0
0xb2d5a614,420000.0,0.0,85.12,0,0.0,0.0,0.0,380000
0xb2d74537,0.0,0.0,5254.6,0,0.0,0.0,0.0,0
0xb2d1083e,552000.0,0.0,179083.51,0,0.0,100002.46,0.0,0
0xb2d4ae0a,62000.0,0.0,310.98,83000,0.0,0.0,0.0,0
0xb2d6c6fe,0.0,0.0,8293.67,0,0.0,0.0,0.0,0
0xb2d90a6a,0.0,0.0,1257.86,0,0.0,0.0,570000.0,0
0xb2d1a1b3,0.0,0.0,11.0,70000,0.0,0.0,0.0,0
0xb2d13aae,1070000.0,0.0,45.27,0,1694.12,0.0,0.0,0
0xb2d1eac1,0.0,0.0,3930.07,0,0.0,0.0,0.0,0
0xb2d4525a,110000.0,0.0,1083.57,236800,0.0,0.0,0.0,0
0x3b9b1917,545000.0,0.0,14625.43,101000,0.0,0.0,1016289.63,0
0xb2d13b9e,60000.0,0.0,1568.88,0,0.0,0.0,0.0,0
0xb2d0e657,390000.0,0.0,7912.06,0,957.44,0.0,0.0,0
0xb2d6f4c4,0.0,0.0,88.26,0,0.0,0.0,0.0,200000
0xb2d33140,115000.0,0.0,2073.56,0,8004.44,0.0,0.0,0
0xb2d61dff,90000.0,0.0,47.16,0,0.0,0.0,0.0,0
0xb2d40451,0.0,0.0,853.26,0,0.0,0.0,7311747.18,0
0xb2d63d2e,14000.0,0.0,159.98,0,0.0,0.0,0.0,0
0xb2d4ed01,0.0,0.0,506.63,0,0.0,0.0,0.0,405000
0xb2d51377,200000.0,0.0,155502.72,180000,0.0,0.0,0.0,0
0xb2d69e12,85000.0,0.0,7.39,0,0.0,0.0,0.0,0
0xb2d5c945,70000.0,0.0,11950.4,0,2.76,0.0,0.0,0
0xb2d2f5e5,0.0,0.0,1098.95,0,0.0,0.0,0.0,0
0xb2d2f2e5,0.0,0.0,3016.52,0,0.0,0.0,410860.24,0
0xb2d16c2e,0.0,0.0,1000.63,0,0.0,0.0,0.0,0
0xb2d2a1e5,0.0,0.0,16233.17,0,0.0,0.0,0.0,0
0xb2d70505,0.0,0.0,3564.09,0,0.0,0.0,0.0,500000
0xb2d5be50,50000.0,0.0,2452.5,0,0.0,0.0,0.0,0
0x3b9b1947,0.0,0.0,7013.22,0,0.0,0.0,0.0,0
0xb2d55109,310000.0,0.0,236.2,0,0.0,0.0,0.0,0
0xb2da3fbb,10000.0,0.0,0.21,0,0.0,0.0,0.0,0
0xb2d94e32,0.0,0.0,6.44,0,0.0,0.0,0.0,0
0xb2d2073b,0.0,0.0,1675.93,0,0.0,0.0,0.0,0
0xb2d50255,50000.0,0.0,3.92,0,0.0,0.0,0.0,0
0xb2d4c802,0.0,0.0,5248.85,0,0.0,0.0,0.0,0
0xb2d53147,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0xb2d593e7,260000.0,0.0,31.39,0,0.0,0.0,0.0,0
0xb2d648c2,0.0,0.0,0.16,0,0.0,0.0,0.0,0
0xb2d3153b,387000.0,0.0,0.0,0,4567.12,0.0,0.0,642000
0xb2d3e92a,0.0,0.0,14174.03,0,0.0,0.0,7631662.51,0
0xb2d9ada5,20000.0,0.0,0.42,0,0.0,0.0,0.0,0
0xb2d27485,70000.0,0.0,21183.14,150000,0.0,87536.96,0.0,0
0xb2d59567,503000.0,0.0,456.48,0,0.0,0.0,0.0,0
0xb2d650e1,152000.0,0.0,386.19,0,0.0,0.0,0.0,0
0xb2d3843e,0.0,0.0,788971.88,0,0.0,0.0,0.0,5702000
0xb2d967b8,110000.0,0.0,1.17,0,0.0,0.0,0.0,0
0xb2d2f3e4,0.0,0.0,19434.72,0,0.0,0.0,0.0,480000
0xb2d14762,0.0,0.0,1282.4,0,0.0,0.0,0.0,0
0xb2d52cc4,0.0,0.0,275445.44,0,0.0,0.0,6321817.29,0
0xb2d3c0cb,0.0,0.0,6245.61,0,0.0,0.0,0.0,0
0xb2d37d45,0.0,0.0,1291.77,0,0.0,0.0,0.0,0
0xb2d1e866,0.0,0.0,4589.35,0,0.0,0.0,1819958.76,0
0xb2d208d3,110000.0,0.0,44.55,50000,0.0,0.0,0.0,0
0xb2d33875,150000.0,0.0,14840.26,0,0.0,0.0,0.0,0
0xb2d2e403,120000.0,0.0,39500.3,0,0.0,0.0,0.0,0
0xb2d96b4e,0.0,0.0,541.03,0,0.0,0.0,0.0,0
0xb2d8de15,0.0,0.0,2601.22,0,0.0,0.0,0.0,0
0xb2d24a88,0.0,0.0,1012.13,0,0.0,0.0,0.0,0
0xb2d6a283,0.0,0.0,104.65,0,0.0,0.0,1450751.1,0
0xb2d3b5c4,0.0,0.0,9200091.08,0,0.0,0.0,0.0,0
0xb2d9b32d,0.0,0.0,1.58,0,0.0,0.0,270000.0,0
0xb2d6fbd8,0.0,0.0,249.42,0,0.0,0.0,0.0,0
0xb2da3808,10000.0,0.0,0.11,0,0.0,0.0,0.0,0
0xb2d242d8,0.0,0.0,27231.37,0,0.0,0.0,1847710.48,0
0xb2d422db,0.0,0.0,103.95,350000,0.0,0.0,0.0,0
0xb2d21284,3790000.0,0.0,5064.66,202000,0.0,0.0,0.0,500000
0xb2d210ad,0.0,0.0,5719.4,0,0.0,0.0,0.0,0
0xb2d95c45,0.0,0.0,21519.9,0,0.0,0.0,948882.74,0
0xb2d6d6d9,150000.0,0.0,2472.12,0,0.0,78.28,0.0,600000
0xb2d2d50f,0.0,0.0,25.69,0,0.0,0.0,0.0,0
0xb2d25334,0.0,0.0,50278.6,400000,0.0,0.0,0.0,0
0xb2d65552,0.0,0.0,2146.0,0,0.0,0.0,0.0,200000
0xb2d40c2b,0.0,0.0,602.6,0,0.0,0.0,2267100.0,0
0xb2d59b8b,150000.0,0.0,190.06,0,0.0,0.0,0.0,300000
0xb2d0c3ad,50000.0,0.0,90.83,0,0.0,0.0,0.0,0
0xb2d8f5a9,0.0,0.0,10.55,0,0.0,0.0,0.0,0
0xb2d2323d,100000.0,0.0,1656.67,0,4687.71,0.0,0.0,0
0xb2d225bf,0.0,0.0,11.28,0,0.0,0.0,0.0,257000
0xb2d8d935,150000.0,0.0,812027.09,0,0.0,0.0,0.0,0
0xb2d587a5,10000.0,0.0,0.77,0,0.0,0.0,0.0,0
0xb2d0c0bc,200000.0,0.0,1493.04,60000,5126.84,0.0,0.0,400000
0xb2d7c41b,0.0,0.0,4266.27,0,0.0,0.0,0.0,200000
0xb2d304d3,0.0,0.0,165239.55,0,0.0,0.0,0.0,0
0x3b9b1914,792000.0,0.0,57142.41,0,0.0,0.0,0.0,0
0xb2d58574,0.0,0.0,159373.62,0,0.0,0.0,0.0,200000
0xb2d6ad27,50000.0,0.0,0.34,0,0.0,0.0,0.0,0
0xb2d2532b,123000.0,0.0,110.14,0,0.0,0.0,0.0,0
0xb2d9f191,0.0,0.0,4662.28,0,0.0,0.0,0.0,0
0xb2d69773,0.0,0.0,92.25,0,0.0,0.0,0.0,0
0x3b9b28fe,180000.0,0.0,350063.28,0,0.0,0.0,0.0,0
0xb2d688d3,0.0,0.0,1.89,0,0.0,0.0,0.0,0
0xb2d6b35a,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0xb2d5d99b,55000.0,0.0,100537.32,0,0.0,0.0,0.0,0
0xb2d5f1b3,50000.0,0.0,306884.99,0,0.0,0.0,0.0,0
0xb2d9a736,0.0,0.0,4029.94,833000,0.0,0.0,0.0,0
0xb2d5f495,0.0,0.0,81.13,0,0.0,0.0,0.0,0
0xb2d9cfe6,500000.0,0.0,2579.43,0,0.0,0.0,0.0,500000
0xb2d26b16,0.0,0.0,2.85,0,0.0,0.0,0.0,0
0xb2d5981f,0.0,0.0,50989.36,0,0.0,0.0,0.0,200000
0xb2d8a143,0.0,0.0,6076.77,0,0.0,0.0,1920000.0,0
0xb2d32120,1404000.0,430466.42,0.0,1005000,10401.91,0.0,0.0,600000
0xb2d986de,200000.0,0.0,55.24,0,0.0,0.0,0.0,500000
0xb2d2cd2c,0.0,0.0,23469.3,0,2.21,0.0,0.0,0
0xb2d21b93,0.0,0.0,675.51,0,0.0,0.0,128882.85,0
0xb2d2a974,0.0,0.0,1639.44,0,0.0,0.0,0.0,0
0xb2d78de8,40000.0,0.0,4.32,0,0.0,0.0,0.0,0
0xb2da15f1,0.0,0.0,0.0,0,0.0,0.0,0.0,300000
0xb2d6699b,81000.0,0.0,31.22,0,0.0,0.0,0.0,0
0xb2d43799,0.0,0.0,32451.75,0,0.0,0.0,1450000.0,0
0xb2d6d8ef,71000.0,0.0,49.46,0,1806.71,0.0,0.0,200000
0xb2d3fe30,0.0,0.0,2353.17,0,0.0,0.0,0.0,0
0xb2d22889,0.0,0.0,25759.68,0,0.0,0.0,1875000.0,0
0xb2d1ae82,5094000.0,0.0,2649.61,180000,0.0,8028.0,0.0,500000
0xb2d94373,0.0,0.0,18.43,0,0.0,0.0,0.0,0
0xb2d3c60e,300000.0,0.0,138.42,60000,0.0,0.0,0.0,0
0xb2d372fe,133000.0,0.0,87.18,0,589.58,0.0,0.0,0
0xb2da6124,0.0,0.0,50001.0,0,0.0,0.0,0.0,400000
0xb2d594ce,0.0,0.0,0.24,0,0.0,0.0,8415000.0,0
0xb2d5d49a,51000.0,0.0,5.68,52520,973.03,0.0,0.0,0
0xb2d7830e,580000.0,0.0,183.83,0,0.0,0.0,0.0,480000
0xb2d28f0d,150000.0,0.0,108.69,0,0.0,0.0,0.0,0
0xb2d1297a,200000.0,0.0,0.0,0,43.01,0.0,0.0,0
0xb2d78191,0.0,0.0,2017.94,0,0.0,0.0,3800000.0,0
0xb2d473d8,980000.0,0.0,133316.38,0,0.0,0.0,0.0,1100000
0xb2d07052,500000.0,65140.0,1296.09,0,1.13,0.0,0.0,0
0xb2d0dc37,0.0,0.0,609.41,0,0.0,0.0,126762.53,0
0xb2d684a4,330000.0,0.0,2891.62,0,0.0,0.0,0.0,200000
0xb2d4f98b,200000.0,0.0,12.45,0,0.0,0.0,0.0,0
0xb2d6452c,519000.0,0.0,93.25,0,0.64,0.0,0.0,0
0xb2d0a2b3,20000.0,0.0,23.58,0,0.0,0.0,0.0,0
0xb2d6acc7,0.0,0.0,6434.1,0,0.0,0.0,0.0,400000
0xb2d3a8b3,200000.0,0.0,45811.77,0,0.0,0.0,0.0,0
0xb2d6298a,50000.0,0.0,145.76,0,880.73,0.0,0.0,0
0xb2d37c6d,0.0,0.0,6559.93,0,0.0,0.0,0.0,0
0xb2d34385,0.0,0.0,6739.74,0,0.0,0.0,0.0,0
0xb2d2e4de,0.0,0.0,13.92,0,1.22,0.0,0.0,0
0xb2d3c28a,0.0,0.0,7083.0,160000,0.0,0.0,0.0,0
0xb2d5a6c8,1448000.0,0.0,4733.0,0,0.0,0.0,0.0,604000
0xb2d33d01,350000.0,0.0,68.16,0,0.0,0.0,0.0,0
0xb2d30dee,45000.0,0.0,4476.25,0,45105.14,0.0,0.0,0
0x3b9b3f45,190000.0,0.0,20231.34,0,0.0,0.0,0.0,0
0xb2d2889b,800000.0,0.0,1097.36,0,0.0,0.0,0.0,0
0xb2d5f390,146000.0,0.0,5.09,0,0.0,0.0,0.0,0
0xb2da0364,10000.0,0.0,10.53,0,0.0,0.0,0.0,200000
0xb2d6c4a3,0.0,0.0,37048.39,0,0.0,0.0,0.0,0
0xb2d57f26,300000.0,0.0,966.97,700000,0.0,0.0,0.0,0
0xb2d3e486,600000.0,0.0,935.01,0,0.0,0.0,0.0,0
0xb2d31982,0.0,0.0,5988.51,0,0.0,0.0,0.0,0
0xb2d6c7bb,140000.0,0.0,8.49,0,0.0,0.0,0.0,0
0xb2d8c7f2,0.0,0.0,3936.36,0,0.0,0.0,0.0,220000
0xb2d22f2e,0.0,0.0,5686.07,0,0.0,0.0,0.0,0
0xb2d6b5f4,0.0,0.0,344.96,0,0.0,0.0,0.0,0
0xb2d5bf58,23000.0,0.0,2.58,200000,0.0,0.0,0.0,0
0xb2d62a35,100000.0,0.0,0.0,400000,0.0,0.0,0.0,0
0x3b9b3747,0.0,0.0,194676.39,0,0.0,0.0,0.0,500000
0xb2d0f4f1,0.0,0.0,13149.82,0,0.0,0.0,0.0,0
0xb2d0c4cd,150000.0,0.0,73.13,0,0.0,0.0,0.0,400000
0xb2d5da55,0.0,188964.33,607.35,0,0.0,0.0,0.0,0
0xb2d6ea53,0.0,0.0,5468.45,0,0.0,0.0,0.0,0
0xb2d68ff3,0.0,0.0,4.93,0,0.0,0.0,0.0,0
0xb2d5b862,256000.0,0.0,396.89,0,0.0,0.0,0.0,0
0xb2d1e84e,0.0,0.0,46342.88,0,0.0,0.0,0.0,0
0xb2d6e17a,70000.0,0.0,50.47,0,0.0,0.0,0.0,0
0xb2d5f3fc,200000.0,0.0,30.26,0,0.0,0.0,0.0,0
0xb2d3b4a7,0.0,0.0,5151.36,0,0.0,0.0,0.0,0
0xb2d57ed5,0.0,0.0,4.62,70000,0.0,0.0,0.0,0
0xb2d42b42,0.0,0.0,34950.98,0,0.0,0.0,0.0,0
0xb2d403b5,1120000.0,0.0,0.0,0,0.0,0.0,0.0,0
0xb2d31d6c,94000.0,0.0,6443.47,15150,0.0,0.0,0.0,0
0xb2d2f120,0.0,0.0,199.59,0,0.0,0.0,719666.12,0
0xb2d69bb7,0.0,0.0,2635.24,0,0.0,0.0,0.0,0
0xb2d42947,959000.0,0.0,201.22,554000,1149.0,0.0,0.0,250000
0xb2d9d0eb,0.0,0.0,2678.76,0,0.0,0.0,0.0,0
0xb2d11cc9,342000.0,0.0,94.75,0,0.0,0.0,0.0,0
0xb2d4cb59,0.0,0.0,4000.8,0,0.0,0.0,0.0,0
0xb2d53f45,0.0,0.0,1386.89,0,0.0,0.0,0.0,0
0xb2d54e03,40000.0,0.0,12140.71,0,0.0,0.0,0.0,0
0xb2d62b1c,160000.0,0.0,3508.75,0,0.0,0.0,0.0,0
0xb2d9ec54,0.0,0.0,53.22,200000,0.0,0.0,0.0,0
0xb2da22c6,0.0,0.0,1.21,0,0.0,0.0,0.0,260000
0xb2d2b5d7,0.0,0.0,391.58,0,0.0,0.0,0.0,0
0xb2d3bd17,375000.0,0.0,770.78,0,0.0,0.0,0.0,0
0xb2d632e1,566000.0,0.0,1474.89,0,0.0,0.0,0.0,0
0xb2d6b9e1,20000.0,0.0,338.27,0,0.0,0.0,0.0,0
0xb2d11795,0.0,0.0,2296.99,0,0.0,0.0,0.0,0
0xb2d2b3a9,740000.0,0.0,110617.32,0,0.0,0.0,0.0,0
0xb2d8e29e,0.0,0.0,6930.38,0,0.0,0.0,0.0,500000
0xb2d94c16,0.0,0.0,2619.6,0,0.0,0.0,0.0,0
0xb2d5adf1,0.0,0.0,15359.82,0,0.0,0.0,0.0,0
0xb2d9e300,0.0,0.0,9507.79,0,0.0,0.0,0.0,0
0xb2d09d88,0.0,0.0,664.41,0,0.0,0.0,0.0,0
0xb2d59c12,518000.0,0.0,79.45,0,0.0,0.0,0.0,0
0xb2d9398c,0.0,0.0,1187.99,0,0.0,0.0,0.0,0
0xb2d435ad,0.0,0.0,1004.98,0,0.0,0.0,0.0,0
0xb2d5d059,200000.0,0.0,6.98,0,0.0,0.0,0.0,0
0xb2d5d3f2,0.0,0.0,0.0,0,0.0,0.0,0.0,0
0xb2d89141,344000.0,0.0,522.84,0,0.0,0.0,0.0,0
0xb2d48896,260000.0,0.0,85456.82,0,0.0,0.0,0.0,0
0xb2d13796,240000.0,0.0,23.86,0,0.0,0.0,0.0,0
0xb2d5a61a,1580000.0,0.0,316.24,0,0.0,0.0,0.0,0
0xb2d764cc,90000.0,0.0,3028.64,0,0.0,0.0,0.0,0
0xb2d3b462,0.0,0.0,204.9,0,0.0,0.0,0.0,0
0xb2d8d086,457000.0,0.0,726.3,0,0.0,0.0,0.0,3000000
0xb2d24fda,0.0,0.0,15409.64,0,0.0,0.0,1580722.85,0
0xb2d98729,0.0,0.0,11.82,0,0.0,0.0,0.0,0
0xb2d6bfd8,0.0,0.0,32669.56,0,0.0,0.0,0.0,0
0x3b9af12d,205000.0,0.0,8699.77,0,0.0,0.0,0.0,0
0xb2d7094c,0.0,0.0,12.4,0,0.0,0.0,0.0,500000
0xb2d1711a,0.0,0.0,1011.06,0,0.0,0.0,0.0,0
0xb2d5f57f,65000000.0,0.0,6823.21,0,0.0,0.0,0.0,0
0xb2d781d3,100000.0,0.0,137.98,0,8452.64,0.0,0.0,400000
0xb2d4f9a3,0.0,0.0,1908.4,0,0.0,0.0,1898899.16,0
0xb2d98d08,0.0,0.0,38556.98,0,0.0,0.0,0.0,0
0xb2d29a2f,0.0,0.0,348837.81,0,0.0,0.0,0.0,0
0xb2d63b99,0.0,0.0,4059.09,60000,10047.51,0.0,0.0,0
0xb2d2ddfa,0.0,0.0,870.59,0,0.0,0.0,813999.55,0
0xb2d6c0b0,0.0,0.0,31088.61,0,0.0,0.0,0.0,0
0xb2d36dd3,0.0,0.0,40610.56,0,0.0,0.0,5400000.0,0
0xb2d5c7a7,78000.0,0.0,194.58,0,0.0,0.0,0.0,0
0xb2d09c74,630000.0,0.0,1233.13,140000,0.0,0.0,0.0,0
0xb2d998de,0.0,0.0,41.67,0,0.0,0.0,0.0,400000
0xb2d5aabb,0.0,0.0,45.14,0,0.0,0.0,0.0,0
0xb2d62e31,200000.0,0.0,2426.41,50000,0.0,0.0,0.0,0
0xb2d3a9d6,0.0,0.0,0.6,0,5884.41,0.0,0.0,600000
0xb2d8f47a,0.0,0.0,50221.28,1102000,0.0,0.0,0.0,0
0xb2d5ab9f,275000.0,0.0,204.23,0,4905.05,0.0,0.0,200000
0xb2d64889,345000.0,0.0,1268.6,0,0.0,0.0,0.0,0
