cust_no,B1,B2,B3,B4,B5,B6,B7
0xb2d18324,3,0,0.0,0,0.0,2019-08-27 19:48:00,3.0
0xb2d396b4,4,1,1.04,0,0.0,2019-09-22 14:06:00,2.0
0xb2d2df6c,0,1,30000.0,0,0.0,2019-09-29 12:29:00,1.0
0xb2d43275,0,1,4017.0,0,0.0,2019-09-26 19:18:00,7.0
0xb2d604c6,0,0,0.0,0,0.0,2019-04-16 09:50:00,0.0
0xb2d5c7ed,0,0,0.0,0,0.0,2019-09-18 20:54:00,35.0
0xb2d35644,0,0,0.0,0,0.0,2019-09-26 11:12:00,3.0
0xb2d24e20,2,0,0.0,14,60826.0,2019-09-30 09:50:00,97.0
0xb2d40ef2,11,6,291101.92,4,170000.0,2019-09-30 04:44:00,104.0
0xb2d14eb5,31,3,1887837.81,9,1845595.59,2019-09-30 03:22:00,41.0
0xb2d20e5d,53,16,312642.9,60,349327.38,2019-09-30 20:29:00,215.0
0xb2d4b946,0,1,4438.55,0,0.0,2019-09-10 11:27:00,10.0
0xb2d6acaa,9,4,6375.07,0,0.0,2019-09-30 20:15:00,115.0
0xb2d0b166,0,0,0.0,0,0.0,2019-08-10 09:49:00,1.0
0xb2d2be69,0,0,0.0,0,0.0,2019-08-28 12:30:00,1.0
0xb2d4c259,0,0,0.0,0,0.0,2019-08-02 04:25:00,7.0
0xb2d207f0,0,0,0.0,0,0.0,2019-06-11 04:39:00,0.0
0xb2d2ba5b,36,3,95080.0,2,75000.0,2019-09-27 08:45:00,23.0
0xb2d60165,0,1,1406.75,0,0.0,2019-09-26 09:40:00,10.0
0xb2d30455,0,1,31065.33,0,0.0,2019-09-26 18:25:00,1.0
0xb2d30745,11,10,327561.35,4,168000.0,2019-09-30 09:19:00,110.0
0xb2d37256,10,2,123803.51,3,61789.43,2019-09-24 11:35:00,13.0
0xb2d60579,0,0,0.0,0,0.0,2019-09-21 20:24:00,20.0
0xb2d6cf7e,6,0,0.0,0,0.0,2019-09-22 04:16:00,7.0
0xb2d6aab1,2,0,0.0,0,0.0,2019-03-29 04:10:00,0.0
0xb2d16387,0,0,0.0,0,0.0,2019-07-12 09:38:00,13.0
0xb2d1645e,0,0,0.0,0,0.0,2019-04-26 04:07:00,0.0
0xb2d5daaa,12,7,184884.75,3,90000.0,2019-09-27 09:07:00,11.0
0xb2d3ab86,0,0,0.0,0,0.0,2019-07-16 05:00:00,3.0
0xb2d5aec3,10,2,1750000.0,3,13764.4,2019-09-25 10:18:00,13.0
0xb2d3119e,9,5,9340.09,3,20155.0,2019-09-30 08:40:00,150.0
0xb2d5df06,3,2,201129.72,1,100000.0,2019-09-27 08:57:00,6.0
0xb2d6062c,0,2,29000.0,0,0.0,2019-09-30 21:38:00,80.0
0xb2d3c853,1,1,110000.0,1,110000.0,2019-09-20 04:40:00,7.0
0xb2d4c040,0,1,70790.81,0,0.0,2019-09-24 18:25:00,5.0
0xb2d3a3d5,0,0,0.0,0,0.0,2019-09-19 23:57:00,8.0
0xb2d086e1,0,0,0.0,0,0.0,,0.0
0xb2d6d26e,2,0,0.0,0,0.0,2019-07-17 19:45:00,1.0
0xb2d41c3b,0,0,0.0,0,0.0,2019-08-22 09:03:00,1.0
0xb2d2aa46,0,0,0.0,0,0.0,2019-09-06 23:53:00,0.0
0xb2d40cd9,3,5,85111.5,3,65000.0,2019-09-30 22:49:00,36.0
0xb2d1c717,0,1,50394.17,0,0.0,2019-09-02 17:35:00,1.0
0xb2d50930,0,0,0.0,0,0.0,2019-07-29 10:33:00,1.0
0xb2d2b095,0,0,0.0,0,0.0,,0.0
0xb2d5d487,2,0,0.0,0,0.0,2019-09-30 17:53:00,77.0
0xb2d421af,10,4,217713.24,1,100000.0,2019-09-30 04:46:00,8.0
0xb2d10d1b,8,0,0.0,0,0.0,2019-09-29 21:03:00,38.0
0xb2d632ea,6,1,100000.0,5,234401.0,2019-09-25 10:26:00,36.0
0xb2d4684a,0,0,0.0,0,0.0,2019-09-12 23:57:00,0.0
0xb2d4527b,6,2,240946.0,2,120946.0,2019-09-06 04:32:00,4.0
0xb2d27f7b,0,0,0.0,0,0.0,2019-07-13 15:31:00,4.0
0xb2d5cb90,0,0,0.0,0,0.0,2019-07-16 05:00:00,4.0
0xb2d64c12,11,2,111454.44,2,120000.0,2019-09-24 07:08:00,5.0
0xb2d1bb0e,0,4,1850058.61,2,940000.0,2019-09-30 04:54:00,7.0
0xb2d478f2,1,0,0.0,0,0.0,2019-08-13 04:40:00,2.0
0xb2d5196f,0,0,0.0,0,0.0,2019-07-10 04:13:00,2.0
0xb2d5f8bd,13,1,10609.03,1,5337.37,2019-09-21 00:43:00,292.0
0xb2d578ee,0,0,0.0,0,0.0,2019-09-18 08:48:00,15.0
0xb2d2d00a,0,0,0.0,0,0.0,,0.0
0xb2d315ac,14,1,202224.44,2,500.0,2019-09-21 10:30:00,27.0
0xb2d856fa,0,0,0.0,0,0.0,2019-06-25 04:32:00,0.0
0xb2d791b6,0,1,200000.0,0,0.0,2019-09-30 02:09:00,3.0
0xb2d77fce,0,0,0.0,0,0.0,2019-09-21 23:54:00,6.0
0xb2d8dd34,0,1,4500.0,0,0.0,2019-09-21 23:53:00,11.0
0xb2d912a0,0,0,0.0,1,1000.0,2019-09-12 03:50:00,4.0
0xb2d78276,1,0,0.0,0,0.0,2019-06-06 04:17:00,0.0
0xb2d785f1,0,1,15800.0,0,0.0,2019-09-21 23:50:00,4.0
0xb2d9327e,3,1,200000.0,0,0.0,2019-09-16 13:04:00,1.0
0xb2d8de0b,0,0,0.0,0,0.0,2019-09-21 23:53:00,7.0
0xb2d93f3a,6,5,400000.0,1,200000.0,2019-09-30 17:27:00,7.0
0xb2d788e1,5,1,404448.89,2,404361.1,2019-09-24 06:53:00,6.0
0xb2d780ec,2,1,40000.0,0,0.0,2019-09-29 18:42:00,42.0
0xb2d8dab0,0,0,0.0,0,0.0,2019-07-26 04:17:00,7.0
0xb2d91c4a,0,0,0.0,0,0.0,2019-08-21 10:31:00,2.0
0xb2d90b58,0,0,0.0,0,0.0,2019-08-15 21:15:00,1.0
0xb2d82705,1,3,30561.33,1,28000.0,2019-09-09 21:02:00,30.0
0xb2d8f739,0,0,0.0,0,0.0,2019-09-22 16:08:00,6.0
0xb2d915fb,8,0,0.0,0,0.0,2019-09-27 14:18:00,2.0
0xb2d6d773,0,0,0.0,0,0.0,2019-08-06 08:33:00,2.0
0xb2d7ed93,0,0,0.0,0,0.0,2019-06-21 05:16:00,0.0
0xb2d8e2cc,0,0,0.0,0,0.0,2019-08-30 04:02:00,8.0
0xb2d6faf6,5,0,0.0,2,1421.0,2019-09-22 10:02:00,9.0
0xb2d8f0ee,0,0,0.0,0,0.0,2019-07-24 16:34:00,2.0
0xb2d9296b,3,0,0.0,0,0.0,2019-08-27 03:56:00,7.0
0xb2d8e432,1,0,0.0,0,0.0,2019-07-19 05:30:00,2.0
0xb2d91353,171,39,407704.0,178,764382.58,2019-09-30 16:28:00,272.0
0xb2d6d536,29,6,60035.0,2,30000.0,2019-09-30 12:05:00,24.0
0xb2d85bff,7,24,63459.0,6,54200.0,2019-09-27 17:24:00,138.0
0xb2d8ee22,0,0,0.0,0,0.0,2019-07-24 11:38:00,2.0
0xb2d7d587,45,4,1526123.19,2,515000.0,2019-09-27 09:40:00,20.0
0xb2d7abb5,0,2,60974.0,0,0.0,2019-09-23 01:46:00,4.0
0xb2d86c10,0,0,0.0,0,0.0,2019-07-02 13:33:00,5.0
0xb2d6fe99,2,0,0.0,1,5374.0,2019-09-03 16:09:00,5.0
0xb2d6ec45,1,0,0.0,0,0.0,2019-08-20 03:54:00,8.0
0xb2d90697,17,0,0.0,0,0.0,2019-08-30 08:18:00,2.0
0xb2d78994,12,2,350000.0,3,353552.08,2019-09-14 12:01:00,17.0
0xb2d92320,2,1,200000.0,1,200000.0,2019-09-20 04:36:00,6.0
0xb2d6d891,0,0,0.0,0,0.0,2019-09-25 23:58:00,0.0
0xb2d7819f,0,0,0.0,0,0.0,2019-09-24 15:34:00,1.0
0xb2d8debe,1,0,0.0,0,0.0,2019-07-19 05:26:00,3.0
0xb2d88f97,6,0,0.0,1,102.27,2019-09-23 19:30:00,7.0
0xb2d8e186,2,0,0.0,1,100000.0,2019-09-24 06:51:00,9.0
0xb2d8ea14,0,0,0.0,0,0.0,2019-09-10 16:10:00,2.0
0xb2d8e7d1,0,0,0.0,0,0.0,2019-09-22 09:05:00,38.0
0xb2d8d9d5,0,0,0.0,0,0.0,2019-07-23 13:57:00,5.0
0xb2d8e884,20,3,502610.0,3,1008900.0,2019-09-19 19:15:00,12.0
0xb2d77f1b,0,1,101116.11,0,0.0,2019-09-11 09:33:00,1.0
0xb2d8d0c2,1,1,3400.0,0,0.0,2019-09-21 23:51:00,14.0
0xb2d783dc,0,0,0.0,0,0.0,2019-09-03 23:56:00,0.0
0xb2d956b8,2,0,0.0,1,260000.0,2019-09-12 03:54:00,3.0
0xb2d967a6,7,1,20000.0,0,0.0,2019-09-30 13:34:00,5.0
0xb2d944d2,1,1,100000.0,1,100000.0,2019-09-06 04:32:00,3.0
0xb2d959a8,2,1,30000.0,1,30000.0,2019-09-19 05:09:00,2.0
0xb2d95b32,0,0,0.0,0,0.0,2019-09-20 14:21:00,12.0
0xb2d94370,21,4,120000.0,4,190000.0,2019-09-25 11:33:00,12.0
0xb2d95091,6,3,53000.0,2,43000.0,2019-09-24 17:11:00,5.0
0xb2d956e0,37,14,460686.0,10,430600.0,2019-09-30 04:44:00,39.0
0xb2d952aa,2,1,50000.0,1,50000.0,2019-09-25 07:09:00,2.0
0xb2d94bd0,15,10,550000.0,4,400000.0,2019-09-19 05:07:00,14.0
0xb2d95144,3,1,85000.0,2,135000.0,2019-09-29 03:39:00,3.0
0xb2d94993,15,2,1200.0,1,108000.0,2019-09-22 23:53:00,5.0
0xb2d98181,3,1,10.0,0,0.0,2019-09-30 07:40:00,2.0
0xb2d1a52a,0,0,0.0,0,0.0,2019-09-01 23:58:00,0.0
0xb2d7fc07,1,1,30000.0,1,30000.0,2019-09-30 16:50:00,76.0
0xb2d0f63a,0,1,6300.0,0,0.0,2019-09-28 02:13:00,3.0
0xb2d17943,70,4,1200000.0,5,1300000.0,2019-09-11 04:06:00,23.0
0x3b9b27bc,0,0,0.0,0,0.0,2019-06-11 09:46:00,0.0
0xb2d55ef6,0,1,33000.0,0,0.0,2019-09-21 23:49:00,3.0
0xb2d60da2,11,5,576506.67,3,406000.0,2019-09-24 07:08:00,28.0
0xb2d18664,0,0,0.0,0,0.0,2019-08-08 11:04:00,2.0
0xb2d60a43,0,0,0.0,0,0.0,2019-09-10 16:10:00,3.0
0xb2d78b9c,0,0,0.0,0,0.0,2019-06-14 04:27:00,0.0
0xb2d262bd,0,1,230000.0,0,0.0,2019-09-29 17:28:00,11.0
0xb2d68c47,0,0,0.0,0,0.0,2019-08-28 14:12:00,6.0
0xb2d632b3,10,2,1202533.33,1,600000.0,2019-09-25 19:33:00,10.0
0xb2d310d0,180,11,297999.0,10,301610.1,2019-09-30 14:20:00,53.0
0xb2d20c0d,1,0,0.0,0,0.0,2019-07-22 09:42:00,13.0
0x3b9b45cf,25,3,71272.66,2,74000.0,2019-09-30 08:56:00,189.0
0xb2d900c4,1,0,0.0,1,50000.0,2019-09-29 03:39:00,5.0
0xb2d51642,1,0,0.0,0,0.0,2019-09-30 16:13:00,96.0
0xb2d23ae4,0,0,0.0,0,0.0,2019-09-29 10:36:00,7.0
0xb2d0f877,17,0,0.0,0,0.0,,0.0
0xb2d3e62b,0,0,0.0,1,710.0,2019-09-18 04:10:00,3.0
0xb2d5588b,15,1,500.0,2,200000.0,2019-09-30 10:54:00,41.0
0xb2d62613,1,0,0.0,0,0.0,2019-09-09 18:26:00,4.0
0xb2d92b49,0,0,0.0,0,0.0,2019-09-22 14:26:00,4.0
0xb2d401fb,1,0,0.0,0,0.0,2019-08-26 13:30:00,8.0
0xb2d29e06,0,0,0.0,0,0.0,2019-03-22 14:33:00,0.0
0xb2d22289,6,0,0.0,3,40270.0,2019-09-23 13:40:00,6.0
0xb2d2e146,0,1,7076.0,0,0.0,2019-09-14 23:48:00,3.0
0xb2d6cb35,18,0,0.0,2,19767.0,2019-09-22 17:10:00,55.0
0xb2d4ff33,0,1,21000.0,0,0.0,2019-09-17 23:53:00,3.0
0xb2d91511,15,5,1650500.0,1,18000.0,2019-09-30 12:20:00,7.0
0xb2d2620e,0,0,0.0,0,0.0,2019-09-30 09:42:00,79.0
0xb2d379cc,0,0,0.0,0,0.0,,0.0
0xb2d4e483,8,2,145081.22,1,50000.0,2019-09-26 16:04:00,3.0
0xb2d5f1cc,5,2,100000.0,2,52841.68,2019-09-24 07:13:00,5.0
0xb2d395a2,0,0,0.0,0,0.0,2019-09-22 09:00:00,18.0
0xb2d1e2b0,1,1,80000.0,1,80000.0,2019-09-20 04:35:00,5.0
0xb2d64dd0,1,2,162317.33,1,80000.0,2019-09-27 08:50:00,3.0
0xb2d29945,2,1,20000.0,1,20000.0,2019-09-30 04:59:00,7.0
0xb2d5547d,11,0,0.0,6,63780.0,2019-09-27 12:13:00,28.0
0xb2d6a001,0,0,0.0,0,0.0,2019-09-30 19:29:00,222.0
0xb2d6a9c7,0,0,0.0,0,0.0,2019-09-16 18:32:00,6.0
0xb2d6b6e8,34,0,0.0,0,0.0,2019-08-27 03:56:00,7.0
0xb2d1fd5c,0,0,0.0,0,0.0,2019-06-25 04:37:00,0.0
0xb2d5c650,111,1,260000.0,4,261780.3,2019-09-28 21:51:00,39.0
0xb2d57966,0,1,27058.0,0,0.0,2019-09-21 23:51:00,3.0
0xb2d0f9dd,5,4,60000.0,0,0.0,2019-09-30 15:09:00,10.0
0xb2d126e5,7,2,412603.81,3,281170.0,2019-09-30 05:03:00,12.0
0xb2d1aa13,0,0,0.0,0,0.0,2019-03-29 04:05:00,0.0
0xb2d41bbc,1,0,0.0,0,0.0,2019-08-30 16:39:00,6.0
0xb2d65228,8,1,50000.0,3,141694.11,2019-09-29 11:25:00,7.0
0x3b9b33a3,0,0,0.0,0,0.0,,0.0
0xb2d2cf20,0,0,0.0,0,0.0,2019-08-30 12:49:00,0.0
0xb2d3f350,2,0,0.0,0,0.0,2019-09-30 06:44:00,50.0
0xb2d22074,4,0,0.0,0,0.0,2019-06-21 04:52:00,0.0
0xb2d672fd,2,0,0.0,1,710.0,2019-09-19 04:53:00,3.0
0xb2d24ba8,0,1,151668.33,1,150000.0,2019-09-24 06:53:00,2.0
0xb2d1c4a3,2,0,0.0,0,0.0,2019-08-30 04:03:00,5.0
0xb2d107db,0,0,0.0,0,0.0,2019-07-30 06:18:00,2.0
0xb2d3863e,0,0,0.0,0,0.0,,0.0
0xb2d6c597,2,2,14000.0,0,0.0,2019-09-25 15:06:00,11.0
0xb2d39028,0,0,0.0,0,0.0,2019-08-13 09:52:00,5.0
0xb2d5982c,0,0,0.0,0,0.0,2019-09-13 22:05:00,1.0
0xb2d74373,0,0,0.0,0,0.0,2019-06-04 04:10:00,0.0
0xb2d51ea8,7,3,2580.3,2,29526.0,2019-09-30 14:06:00,15.0
0xb2d6dd5f,0,1,2000.0,0,0.0,2019-09-10 09:11:00,3.0
0x3b9b3864,1,0,0.0,0,0.0,2019-06-11 16:45:00,0.0
0xb2d6579c,34,0,0.0,0,0.0,2019-09-29 10:47:00,44.0
0xb2d08da4,8,2,432.0,3,17300.0,2019-09-27 13:22:00,49.0
0xb2d0ecb8,4,0,0.0,0,0.0,2019-09-25 23:57:00,13.0
0xb2d90f73,5,2,300600.0,1,150000.0,2019-09-24 07:14:00,18.0
0xb2d5200e,0,4,51050.0,0,0.0,2019-09-21 23:53:00,6.0
0xb2d26bd4,2,2,100211.11,1,50000.0,2019-09-12 04:12:00,8.0
0xb2d5897b,0,1,14500.0,0,0.0,2019-09-21 23:51:00,14.0
0xb2d5941e,40,0,0.0,0,0.0,2019-07-19 09:54:00,6.0
0xb2d930e1,45,2,20000.0,4,30010.0,2019-09-30 04:47:00,10.0
0xb2d5c869,18,0,0.0,6,5500.0,2019-09-13 17:05:00,33.0
0xb2d91265,0,0,0.0,0,0.0,2019-08-13 04:40:00,3.0
0xb2d16a4a,1,2,203629.44,1,100000.0,2019-09-24 07:11:00,6.0
0xb2d1313e,0,0,0.0,0,0.0,,0.0
0xb2d65f91,11,6,451720.97,1,100000.0,2019-09-27 18:03:00,24.0
0xb2d3e2d0,0,0,0.0,0,0.0,2019-09-16 10:35:00,11.0
0xb2d8ef4d,0,0,0.0,0,0.0,2019-07-26 04:24:00,3.0
0x3b9b3cb6,1,0,0.0,0,0.0,2019-06-14 11:09:00,0.0
0xb2d0723d,0,0,0.0,0,0.0,2019-09-23 15:44:00,7.0
0xb2d68bb4,2,2,100394.17,2,100000.0,2019-09-12 03:54:00,13.0
0xb2d65b3f,2,0,0.0,0,0.0,,0.0
0xb2d95e2e,7,4,250000.0,1,200000.0,2019-09-20 04:38:00,9.0
0xb2d9374c,0,0,0.0,0,0.0,2019-08-27 15:45:00,0.0
0xb2d39533,3,0,0.0,1,3000.0,2019-09-02 14:22:00,5.0
0xb2d14078,1,3,580000.0,2,560000.0,2019-09-27 08:52:00,31.0
0xb2d6d9bc,11,2,2000000.0,1,1000000.0,2019-09-30 17:32:00,13.0
0xb2d8fc72,3,2,250000.0,0,0.0,2019-09-30 11:36:00,9.0
0xb2d0667e,14,15,83486.0,1,1200.0,2019-09-30 17:35:00,231.0
0xb2d24756,16,4,150475.33,4,100475.0,2019-09-19 05:09:00,11.0
0xb2d4e7e2,0,1,200.0,0,0.0,2019-09-22 23:53:00,4.0
0xb2d8f2f0,79,44,14880731.61,139,15278868.98,2019-09-28 18:58:00,283.0
0xb2d32ad5,0,1,15400.0,0,0.0,2019-09-26 23:49:00,3.0
0xb2d0c42c,6,1,205820.0,2,150000.0,2019-09-28 11:25:00,12.0
0xb2d3bc15,0,0,0.0,0,0.0,2019-07-23 05:21:00,15.0
0xb2d2050d,0,0,0.0,0,0.0,2019-08-29 11:37:00,11.0
0xb2d4e72f,3,0,0.0,0,0.0,2019-05-24 04:25:00,0.0
0xb2d48c71,1,0,0.0,0,0.0,2019-09-27 09:08:00,39.0
0xb2d0e2f2,10,3,7013.0,5,30805.0,2019-09-29 21:07:00,72.0
0xb2d4d3bf,3,0,0.0,4,10870.0,2019-09-23 16:43:00,12.0
0xb2d7096e,0,0,0.0,0,0.0,2019-09-15 09:16:00,5.0
0xb2d8cd2c,0,0,0.0,0,0.0,2019-09-16 14:49:00,11.0
0x3b9b1882,0,0,0.0,0,0.0,2019-06-27 20:27:00,0.0
0xb2d06946,14,0,0.0,1,400.0,2019-09-30 20:33:00,205.0
0xb2d11c42,14,2,140551.83,1,70000.0,2019-09-11 04:08:00,21.0
0xb2d11952,2,3,120000.0,1,60000.0,2019-09-12 04:12:00,8.0
0xb2d62617,1,0,0.0,0,0.0,2019-06-14 04:35:00,0.0
0xb2d5c2f5,0,0,0.0,0,0.0,,0.0
0xb2d67ff5,4,0,0.0,0,0.0,2019-07-25 09:07:00,8.0
0xb2d3480d,0,2,5200.0,0,0.0,2019-09-24 15:29:00,5.0
0xb2d96700,0,1,10000.0,1,10000.0,2019-09-20 04:38:00,2.0
0xb2d13fc5,0,0,0.0,0,0.0,2019-07-16 05:08:00,3.0
0xb2d1f89b,0,1,27000.0,0,0.0,2019-09-13 23:50:00,3.0
0xb2d0fc1c,0,0,0.0,1,161083.0,2019-09-30 06:34:00,108.0
0xb2d3091f,0,2,6700.0,0,0.0,2019-09-25 23:52:00,4.0
0x3b9ad29a,0,1,1000.0,0,0.0,2019-09-21 15:07:00,3.0
0xb2d57d09,3,0,0.0,0,0.0,2019-09-29 11:07:00,117.0
0xb2d423b1,25,13,1173348.33,7,617900.0,2019-09-30 04:49:00,22.0
0xb2d7096a,0,0,0.0,0,0.0,2019-08-18 23:55:00,3.0
0xb2d1a069,0,0,0.0,0,0.0,,0.0
0xb2d2d082,7,2,231244.27,1,116000.0,2019-09-27 08:44:00,3.0
0xb2d769ea,0,3,2001.0,0,0.0,2019-09-30 09:12:00,7.0
0xb2d16d3a,4,1,100.0,1,1232.76,2019-09-29 19:22:00,19.0
0xb2d21976,8,2,286604.21,1,143000.0,2019-09-25 08:31:00,4.0
0xb2d361c8,0,0,0.0,0,0.0,2019-04-06 13:14:00,0.0
0xb2d6c0d6,0,1,4524.0,0,0.0,2019-09-30 14:00:00,52.0
0xb2d53a78,17,4,113266.72,4,103273.0,2019-09-30 05:02:00,13.0
0xb2d2b96d,0,0,0.0,0,0.0,,0.0
0xb2d60ab2,1,2,20355.11,1,10000.0,2019-09-24 07:07:00,7.0
0xb2d4bb20,0,1,30000.0,0,0.0,2019-09-21 23:52:00,3.0
0xb2d23db0,5,0,0.0,0,0.0,2019-08-15 05:27:00,1.0
0xb2d2b55f,1,1,10000.0,1,10000.0,2019-09-18 04:25:00,7.0
0xb2d2fbba,0,0,0.0,0,0.0,,0.0
0xb2d52e06,7,0,0.0,0,0.0,2019-07-16 05:06:00,7.0
0xb2d6ad22,0,1,4795.0,0,0.0,2019-09-30 15:15:00,8.0
0x3b9b3b54,0,0,0.0,0,0.0,2019-09-30 17:30:00,26.0
0xb2d0e700,1,3,779647.41,1,390000.0,2019-09-24 07:13:00,7.0
0xb2d14fe0,0,0,0.0,0,0.0,2019-07-12 15:46:00,4.0
0xb2d58dcd,0,1,21646.0,0,0.0,2019-09-21 23:50:00,5.0
0xb2d08055,15,2,512900.0,5,910000.0,2019-09-27 14:03:00,13.0
0xb2d64ec7,0,0,0.0,0,0.0,2019-04-22 11:13:00,0.0
0xb2d5d3b9,0,2,245396.33,2,245399.0,2019-09-10 09:46:00,7.0
0xb2d30b18,0,0,0.0,0,0.0,,0.0
0xb2d4ce27,4,1,15544.42,0,0.0,2019-09-19 11:21:00,1.0
0xb2d3fded,0,0,0.0,0,0.0,2019-09-30 12:28:00,118.0
0xb2d61553,0,0,0.0,0,0.0,2019-07-02 07:23:00,3.0
0xb2d5b0a1,0,0,0.0,0,0.0,2019-09-30 08:15:00,13.0
0xb2d3a32f,0,0,0.0,0,0.0,,0.0
0xb2d3ee8f,2,0,0.0,0,0.0,2019-05-17 04:20:00,0.0
0xb2d15dd8,0,1,103485.83,0,0.0,2019-09-29 09:06:00,3.0
0xb2d3c067,12,4,1168465.78,3,630000.0,2019-09-24 07:13:00,12.0
0xb2d252a6,0,1,4500.0,0,0.0,2019-09-26 07:46:00,2.0
0xb2d067e4,8,2,3110.0,2,18110.0,2019-09-20 16:43:00,8.0
0xb2d46c65,0,1,40050.0,0,0.0,2019-09-21 23:52:00,4.0
0xb2d3627b,7,0,0.0,1,100000.0,2019-09-12 03:54:00,8.0
0x3b9b41c1,3,0,0.0,3,2556.0,2019-09-26 04:11:00,11.0
0xb2d8ddd4,0,0,0.0,0,0.0,2019-08-29 15:26:00,2.0
0xb2d5487a,1,0,0.0,0,0.0,2019-09-03 09:25:00,8.0
0xb2d519e7,0,0,0.0,0,0.0,2019-06-19 16:33:00,0.0
0xb2d21a29,0,0,0.0,0,0.0,2019-08-01 04:30:00,3.0
0xb2d41f5f,0,0,0.0,0,0.0,2019-07-23 05:28:00,3.0
0xb2d5ae8c,4,3,288202.0,3,168368.5,2019-09-30 04:58:00,10.0
0xb2d45c54,29,9,234532.81,3,144000.0,2019-09-27 08:44:00,15.0
0xb2d5d306,0,0,0.0,0,0.0,2019-09-30 14:13:00,61.0
0xb2d15986,0,0,0.0,0,0.0,2019-06-25 04:41:00,0.0
0xb2d6b1e3,2,0,0.0,0,0.0,2019-07-18 12:33:00,1.0
0xb2d20261,0,0,0.0,0,0.0,2019-05-21 04:09:00,0.0
0xb2d5b6f2,0,0,0.0,0,0.0,2019-05-21 04:12:00,0.0
0xb2d77390,0,0,0.0,0,0.0,2019-09-30 15:18:00,4.0
0xb2d0d4f6,14,7,1444261.56,6,729600.0,2019-09-29 17:04:00,97.0
0xb2d0ec05,0,1,2000.0,0,0.0,2019-09-19 23:13:00,10.0
0xb2d07fa6,2,2,151745.33,1,90000.0,2019-09-24 07:10:00,3.0
0xb2d166ef,3,1,403849.33,1,404000.0,2019-09-10 09:06:00,2.0
0xb2d96576,5,0,0.0,0,0.0,2019-09-20 16:30:00,2.0
0xb2d1743e,5,1,10000.0,1,10000.0,2019-09-11 03:57:00,5.0
0xb2d420c1,0,0,0.0,0,0.0,2019-08-20 04:11:00,6.0
0xb2d93cea,10,1,100.0,0,0.0,2019-09-13 19:51:00,9.0
0xb2d2844b,0,0,0.0,0,0.0,2019-08-28 20:44:00,11.0
0xb2d43d8e,24,2,25208901.39,0,0.0,2019-09-21 23:53:00,6.0
0xb2d30e08,9,1,10000.0,0,0.0,2019-09-10 21:45:00,13.0
0xb2d5c4c6,2,1,10000.0,2,126000.0,2019-09-24 06:53:00,8.0
0xb2d62972,0,0,0.0,0,0.0,2019-08-20 04:11:00,24.0
0xb2d64211,6,1,880000.0,1,880000.0,2019-09-06 04:33:00,13.0
0xb2d657e0,0,0,0.0,0,0.0,2019-09-02 08:47:00,3.0
0xb2d553ca,0,0,0.0,0,0.0,2019-08-19 12:21:00,6.0
0xb2d67fb1,0,1,4000.0,0,0.0,2019-09-30 11:38:00,15.0
0xb2d1d8c2,1,2,203551.11,1,100000.0,2019-09-30 04:49:00,8.0
0xb2d285d5,0,0,0.0,0,0.0,,0.0
0xb2d0d9fb,5,1,70778.56,3,70778.56,2019-09-24 06:49:00,5.0
0xb2d08cf5,0,0,0.0,0,0.0,2019-08-20 04:05:00,9.0
0xb2d58064,7,3,320600.0,2,160600.0,2019-09-20 04:38:00,15.0
0xb2d4c869,0,0,0.0,0,0.0,2019-07-12 04:49:00,6.0
0xb2d63007,46,1,198.0,38,179990.26,2019-09-30 19:26:00,67.0
0xb2d95f0b,78,9,369235.0,73,420461.0,2019-09-29 20:54:00,96.0
0xb2d52e0a,43,3,120000.0,2,120000.0,2019-09-24 06:53:00,56.0
0xb2d623fe,1,0,0.0,0,0.0,2019-09-30 21:32:00,31.0
0xb2d50f44,0,0,0.0,0,0.0,2019-09-23 08:04:00,9.0
0xb2d6d1a0,37,1,50000.0,2,400000.0,2019-09-18 04:14:00,10.0
0xb2d1c78f,9,1,4000.0,8,11324.0,2019-09-30 09:13:00,28.0
0xb2d31d6c,12,8,54729.94,2,26700.0,2019-09-30 16:41:00,370.0
0xb2d53504,0,0,0.0,0,0.0,2019-09-08 12:08:00,14.0
0xb2d95d7b,2,1,150000.0,1,150000.0,2019-09-17 04:07:00,3.0
0xb2d6efb3,3,0,0.0,1,11608.0,2019-09-20 16:01:00,11.0
0xb2d5965b,28,2,20362.94,2,10500.0,2019-09-20 04:38:00,12.0
0x3b9b1353,1,0,0.0,0,0.0,2019-08-30 08:33:00,12.0
0xb2d290e1,0,0,0.0,0,0.0,2019-09-30 09:50:00,12.0
0xb2d451d5,0,0,0.0,0,0.0,2019-08-20 11:27:00,31.0
0xb2d6b635,0,1,4200.0,0,0.0,2019-09-30 15:13:00,4.0
0xb2d1a3c8,11,3,960.53,4,3777.0,2019-09-30 16:16:00,97.0
0xb2d21112,14,1,1643.3,5,13975.2,2019-09-30 22:45:00,431.0
0xb2d904d2,17,0,0.0,1,710.0,2019-09-14 20:49:00,4.0
0xb2d37b56,1,3,100676.95,1,44000.0,2019-09-27 09:47:00,6.0
0xb2d1c144,2,2,51009.39,2,100000.0,2019-09-27 08:53:00,7.0
0xb2d57ba3,0,0,0.0,0,0.0,2019-05-14 04:02:00,0.0
0xb2d2af14,0,0,0.0,0,0.0,,0.0
0xb2d0fb69,2,0,0.0,0,0.0,2019-08-20 23:51:00,25.0
