cust_no,X1,X2,X3,X4,X5,X6,X7,X8
0xb2d66086,0,0.0,19214.5,0,0.0,0.0,0.0,0
0x3b9b3d32,205000,0.0,238.17,0,0.0,0.0,0.0,0
0xb2d641a5,60000,0.0,506.8,0,0.0,0.0,0.0,0
0xb2d5b628,510000,0.0,7491.75,0,0.0,0.0,0.0,0
0xb2d17de9,0,0.0,565837.98,0,0.0,0.0,0.0,0
0xb2d52dae,20000,0.0,1.52,0,0.0,0.0,0.0,0
0xb2d90869,0,0.0,4615.4,0,0.0,0.0,0.0,0
0xb2d6840b,1750000,0.0,93.19,0,0.0,0.0,0.0,0
0xb2d87aa3,0,0.0,6690.65,0,0.0,0.0,0.0,0
0xb2d6077c,0,0.0,781.47,0,0.0,0.0,0.0,0
0xb2d651b9,120000,0.0,501.48,0,0.0,0.0,0.0,0
0xb2d2a098,91000,0.0,59.66,0,0.0,0.0,0.0,0
0xb2d1ea5b,80000,0.0,10.69,0,0.0,0.0,0.0,0
0xb2d5c813,229000,0.0,12349.33,0,0.0,0.0,0.0,0
0xb2d8cd9e,1140000,0.0,28.19,0,0.0,0.0,0.0,0
0xb2d55da8,0,0.0,163.47,0,0.0,0.0,810000.0,0
0xb2d63ec3,150000,0.0,52241.95,10000,0.0,0.0,0.0,300000
0xb2d59eb2,200000,0.0,2464.6,0,0.0,0.0,0.0,0
0xb2d5ee14,302000,0.0,843.13,0,0.0,0.0,0.0,0
0xb2d5ab24,256000,0.0,77.06,0,0.0,0.0,0.0,0
0xb2d5effd,0,0.0,73.23,0,0.0,0.0,0.0,0
0xb2d1d897,0,0.0,2437.61,0,0.0,0.0,157777.82,0
0xb2d5512d,63000,0.0,20854.54,0,322.06,0.0,0.0,0
0xb2d5a7bb,215000,0.0,140.67,2917000,0.0,24.92,0.0,0
0xb2d88f58,0,0.0,174.68,0,0.0,0.0,0.0,0
0xb2d6824f,100000,0.0,4.22,0,0.0,0.0,0.0,0
0xb2d3616d,100000,0.0,84.13,0,0.0,0.0,0.0,0
0xb2d47267,0,0.0,65909.53,0,100375.44,0.0,25640000.0,0
0xb2d963fb,600000,0.0,30.67,0,0.0,0.0,0.0,0
0xb2d11eac,396000,0.0,0.0,0,0.0,0.0,0.0,0
0xb2d6c3e6,0,0.0,35.5,0,0.0,0.0,0.0,0
0xb2d5ee7d,200000,0.0,7.56,0,0.0,0.0,0.0,300000
0xb2d65b25,0,0.0,54.32,0,0.0,0.0,0.0,400000
0xb2d5a905,100000,0.0,1821.15,0,0.0,0.0,0.0,0
0xb2d640d0,200000,0.0,3248.72,50000,0.0,0.0,0.0,0
0xb2d064b2,353000,0.0,6968.87,0,0.0,0.0,0.0,0
0xb2d32af2,122000,0.0,134.61,0,0.0,0.0,0.0,0
0xb2d2d911,0,0.0,23925.45,0,0.0,0.0,3135890.01,0
0xb2d7e3aa,1030000,0.0,135.63,0,0.0,0.0,0.0,0
0xb2d5f354,151000,0.0,707.8,0,0.0,0.0,0.0,0
0xb2d237b0,0,0.0,2340.49,0,0.0,0.0,0.0,0
0x3b9b35c1,0,0.0,1063.38,0,0.0,0.0,0.0,0
0xb2d2b958,0,0.0,16221.52,0,0.0,0.0,1413137.23,0
0xb2d56600,0,0.0,51409.71,0,0.0,0.0,0.0,0
0xb2d0fede,0,0.0,1457.8,0,0.0,0.0,0.0,0
0xb2d86fbd,0,0.0,40514.06,0,0.0,0.0,0.0,0
0xb2d5be50,22000,0.0,204.19,0,0.0,0.0,0.0,0
0xb2d31f64,0,0.0,1918.99,0,0.0,0.0,0.0,0
0xb2d1059b,360000,0.0,92067.75,0,0.0,0.0,0.0,0
0xb2d58b53,70000,0.0,379.52,0,0.0,0.0,0.0,0
0xb2d638de,50000,0.0,2.57,0,0.0,0.0,0.0,0
0xb2d4c475,100000,0.0,5625.82,0,0.0,0.0,0.0,0
0xb2d36512,0,0.0,9400.93,0,0.0,0.0,1500000.0,0
0xb2d5d485,0,0.0,17380.83,0,0.0,0.0,0.0,0
0xb2d16b80,130000,0.0,11.06,0,0.0,0.0,0.0,0
0xb2d3fb69,140000,0.0,12.02,0,0.0,0.0,0.0,0
0xb2d60b6f,0,0.0,749.36,0,0.0,0.0,0.0,0
0xb2d20210,70000,0.0,141.15,91000,0.0,0.0,0.0,0
0xb2d23eca,50000,0.0,712839.5,0,0.0,0.0,0.0,900000
0xb2d628dc,0,0.0,5304.34,0,0.0,0.0,0.0,0
0xb2d5e7bd,50000,0.0,18.11,0,0.0,0.0,0.0,0
0xb2d16b02,0,0.0,10050.72,0,0.0,0.0,0.0,0
0xb2d5a497,0,0.0,10006.15,0,0.0,0.0,0.0,0
0xb2d1d86a,0,0.0,601.34,0,0.0,0.0,3001916.7,0
0xb2d93ef6,0,0.0,48000.63,0,0.0,0.0,0.0,0
0xb2d5b136,71900000,0.0,10.03,0,0.0,0.0,0.0,0
0xb2d1ca0c,0,0.0,35998.87,0,0.0,0.0,3461404.35,0
0xb2d2f5e5,0,0.0,1097.9,0,0.0,0.0,0.0,0
0xb2d433e2,0,0.0,27.35,0,0.0,0.0,0.0,0
0xb2d155b7,53000,0.0,987.69,0,0.0,0.0,0.0,0
0xb2d43253,0,0.0,1544.78,0,0.0,0.0,360000.0,0
0xb2d20d29,1330000,0.0,123165.23,0,0.0,0.0,0.0,0
0xb2d62cf3,30000,0.0,32.83,0,0.0,0.0,0.0,0
0xb2d6e3d5,10000,0.0,0.42,0,0.0,0.0,0.0,0
0xb2d8cd89,0,0.0,3492.6,0,0.0,0.0,0.0,0
0xb2d40136,780000,0.0,89.44,0,0.0,0.0,0.0,0
0xb2d87b3f,0,0.0,95.0,0,0.0,0.0,0.0,0
0x3b9b3174,750000,0.0,1286779.3,0,0.0,0.0,0.0,0
0xb2d950e4,0,0.0,191004.2,0,0.0,0.0,0.0,0
0xb2d28c91,15000,0.0,7266.33,0,0.0,0.0,0.0,0
0xb2d079d9,0,0.0,1218.27,0,0.0,0.0,0.0,0
0xb2d2b817,0,0.0,9.21,0,0.0,0.0,0.0,0
0xb2d2c576,0,0.0,1147.14,0,0.0,0.0,655428.97,0
0xb2d35f87,0,0.0,214678.94,0,0.0,0.0,0.0,0
0xb2d09c89,0,0.0,1784.15,0,0.0,0.0,0.0,0
0xb2d29fdb,0,0.0,1176.62,0,0.0,0.0,0.0,0
0xb2d3c08c,106000,0.0,739.65,0,0.0,0.0,0.0,0
0xb2d83ac5,0,0.0,4.31,0,0.0,0.0,0.0,0
0xb2d209ae,300000,0.0,91060.36,100000,0.0,0.0,0.0,0
0xb2d8f4b3,200000,0.0,8.44,0,0.0,0.0,0.0,0
0xb2d3c5d5,0,0.0,36.01,0,0.0,0.0,0.0,0
0xb2d24866,0,0.0,4383.44,0,0.0,0.0,0.0,410000
0xb2d2ad5b,0,0.0,4229.73,0,0.0,0.0,0.0,0
0xb2d2a983,720000,0.0,65.42,0,2850.05,0.0,0.0,200000
0xb2d23261,50000,0.0,2.91,0,0.0,0.0,0.0,500000
0xb2d2fe61,160000,0.0,133.23,0,0.0,0.0,0.0,0
0xb2d54698,70000,0.0,731.32,0,0.0,0.0,0.0,0
0xb2d50669,0,0.0,1.0,0,0.0,0.0,0.0,0
0xb2d4e923,360000,0.0,469.09,0,0.0,0.0,0.0,0
0xb2d402c2,226000,0.0,0.0,0,29337.7,0.0,0.0,0
0x3b9af2cb,450000,0.0,12178.81,100000,580879.64,0.0,0.0,200000
0xb2d97727,0,0.0,0.0,0,0.0,0.0,0.0,500000
0xb2d678dd,0,0.0,1047.11,0,0.0,0.0,0.0,0
0x3b9b3db0,50000,0.0,63587.96,0,0.0,21968.1,0.0,0
0xb2d320e1,0,0.0,22199.44,0,0.0,0.0,0.0,0
0xb2d8db8a,50000,0.0,1264.29,0,0.0,0.0,0.0,0
0xb2d440e7,410000,0.0,361.23,0,0.0,0.0,0.0,0
0xb2d6b4c8,0,0.0,4995.52,0,0.0,0.0,0.0,0
0xb2d07ffa,0,0.0,16341.47,0,0.0,0.0,580696.31,0
0xb2d6b4ce,0,0.0,21529.41,0,0.0,0.0,0.0,200000
0xb2d23e6d,50000,0.0,6.25,0,0.0,0.0,0.0,0
0xb2d59552,70000,0.0,1014.2,0,0.0,0.0,0.0,0
0xb2d64f6a,0,0.0,94.96,0,0.0,0.0,0.0,0
0xb2d7c32b,0,0.0,14.94,0,0.0,0.0,0.0,0
0xb2d60aa0,0,0.0,5169.22,0,0.0,0.0,0.0,0
0x3b9b2676,0,0.0,6669.89,0,0.0,0.0,0.0,0
0xb2d92d62,160000,0.0,5.07,0,0.0,0.0,0.0,0
0xb2d5539d,30000,0.0,1044.19,20000,0.0,3567.49,0.0,0
0xb2d5a1d0,0,0.0,42.24,0,0.0,0.0,0.0,0
0xb2d2bf3d,0,0.0,15141.83,0,0.0,0.0,0.0,0
0xb2d52c61,600000,0.0,128.16,0,0.0,0.0,0.0,0
0xb2d68bc1,0,0.0,1.98,0,0.0,0.0,0.0,500000
0xb2d413c3,195000,0.0,91.81,0,0.0,0.0,0.0,0
0xb2d13700,0,0.0,0.04,0,0.0,0.0,0.0,480000
0xb2d29231,0,0.0,2242.11,0,0.0,0.0,0.0,0
0xb2d25a1b,0,0.0,4.44,50000,0.0,0.0,0.0,0
0xb2d5bc40,252000,0.0,0.83,0,0.0,0.0,0.0,0
0xb2d90fa4,60000,0.0,2.96,0,0.0,20054.81,0.0,0
0xb2d619b2,0,0.0,2062.92,0,0.0,0.0,0.0,0
0xb2d24737,0,0.0,46.51,0,0.0,0.0,0.0,0
0xb2d2dae5,0,0.0,275.84,0,0.0,0.0,0.0,0
0xb2d0b79b,0,0.0,8200.8,0,530.99,871.0,0.0,264000
0xb2d22676,449000,0.0,524.45,0,0.0,0.0,0.0,0
0xb2d20d5c,0,0.0,7142.51,0,0.0,0.0,0.0,0
0xb2d63e93,203000,0.0,81.05,0,0.0,0.0,0.0,0
0xb2d41396,0,0.0,451.66,0,0.0,0.0,0.0,0
0xb2d8a164,0,0.0,112609.08,0,0.0,0.0,0.0,0
0xb2d1c739,0,0.0,2280.76,0,0.0,0.0,428037.09,0
0xb2d68aef,10000,0.0,0.3,0,0.0,0.0,0.0,0
0xb2d60146,0,0.0,30794.52,0,0.0,0.0,0.0,0
0xb2d4a786,0,0.0,2698.15,0,0.0,0.0,6782000.0,0
0xb2d192ec,0,0.0,1303.59,0,0.0,0.0,0.0,0
0xb2d6bdf5,0,0.0,430.19,0,0.0,0.0,0.0,0
0xb2d6ca25,0,0.0,52.19,0,0.0,0.0,0.0,200000
0xb2d07376,1749000,0.0,189.46,0,0.0,0.0,0.0,0
0xb2d1c39a,0,0.0,0.0,0,0.0,0.0,0.0,0
0xb2d48d9d,0,0.0,888.06,0,0.0,0.0,900000.0,0
0xb2d3fc4a,0,0.0,103248.33,0,50625.18,0.0,0.0,0
0x3b9b468c,0,0.0,19.96,0,0.0,0.0,0.0,0
0xb2d1bb9f,0,0.0,2478475.99,0,0.0,0.0,0.0,0
0xb2d69314,260000,0.0,2.74,0,0.0,0.0,0.0,0
0xb2d6d3c7,151000,0.0,865.74,0,0.0,0.0,0.0,0
0xb2d44135,155000,0.0,44.68,0,0.0,0.0,0.0,0
0xb2d55139,20000,0.0,6655.22,0,0.0,0.0,0.0,0
0xb2d35e13,0,0.0,1224.62,0,0.0,0.0,0.0,0
0xb2d60dbb,245000,0.0,0.01,737000,0.0,0.0,0.0,0
0xb2d18881,150000,0.0,89.61,0,0.0,0.0,0.0,400000
0xb2d4a74d,100000,0.0,9212.06,0,0.0,0.0,0.0,200000
0xb2d5de87,0,0.0,25051.24,0,0.0,0.0,0.0,0
0xb2d1523c,300000,0.0,22985.36,0,0.0,0.0,0.0,0
0xb2d59f9f,277000,0.0,50672.79,0,0.0,0.0,0.0,0
0xb2d6a0e8,90000,0.0,880.28,0,0.0,0.0,0.0,0
0xb2d3a0a0,7377000,0.0,617.29,0,0.0,0.0,0.0,0
0xb2d5b3c1,80000,0.0,1274.07,0,0.0,0.0,0.0,0
0xb2d6104f,0,0.0,64.04,270000,0.0,0.0,0.0,0
0xb2d4c17e,40000,0.0,14.48,0,3277.31,0.0,0.0,620000
0xb2d69e12,50000,0.0,231.88,0,0.0,0.0,0.0,0
0xb2d34b65,0,0.0,140.99,0,0.0,0.0,1836027.6,0
0xb2d5d410,10000,0.0,0.99,0,0.0,0.0,0.0,0
0xb2d55ac9,0,0.0,4535.7,100000,0.0,0.0,0.0,0
0xb2d676ac,60000,0.0,4853.21,0,0.0,0.0,0.0,200000
0xb2d5c945,75000,0.0,0.0,0,15000.0,0.0,0.0,0
0xb2d22eb0,0,0.0,2020.22,0,0.0,0.0,0.0,0
0xb2d4279a,0,0.0,3601.36,0,0.0,0.0,0.0,200000
0xb2d4276a,0,0.0,6.87,0,2056.2,0.92,0.0,0
0xb2d6a6d3,0,0.0,39812.75,0,0.0,0.0,0.0,0
0xb2d615d4,200000,0.0,1717.89,0,0.0,0.0,0.0,0
0xb2d1815e,729000,0.0,4114.22,0,0.0,0.0,0.0,0
0xb2d527c6,0,0.0,3.2,0,0.0,0.0,0.0,0
0xb2d255ad,397000,0.0,7000.0,0,0.0,0.0,0.0,1620000
0xb2d62792,60000,0.0,730.34,0,0.0,0.0,0.0,0
0xb2d1f745,0,0.0,2468.35,0,0.0,0.0,301009.97,0
0xb2d54980,20000,0.0,186.93,0,0.0,0.0,0.0,0
0xb2d6bb43,0,0.0,420.82,0,0.0,0.0,0.0,0
0xb2d12e9c,1170000,0.0,14.63,0,0.0,0.0,0.0,0
0xb2d278c6,0,0.0,911.85,0,0.0,0.0,640271.11,0
0xb2d65a23,0,0.0,750.6,0,0.0,0.0,0.0,0
0xb2d1c0af,3350000,0.0,16.63,0,0.0,0.0,0.0,0
0xb2d2652e,105000,0.0,4.45,0,0.0,0.0,0.0,0
0xb2d311f6,60000,0.0,106262.02,0,0.0,0.0,0.0,0
0xb2d13a87,50000,0.0,620.78,0,0.0,0.0,0.0,0
0xb2d8c6b1,0,0.0,1629.14,0,0.0,0.0,0.0,0
0xb2d7073f,0,0.0,2364.49,0,0.0,0.0,0.0,0
0xb2d63bf9,50000,0.0,586.41,0,0.0,0.0,0.0,0
0xb2d4d372,480000,0.0,87.75,0,0.0,0.0,0.0,0
0xb2d249da,0,0.0,1079.02,0,0.0,0.0,0.0,200000
0xb2d53504,0,0.0,15.24,0,0.0,0.0,0.0,0
0xb2d58418,313000,0.0,53553.09,180000,0.0,0.0,0.0,0
0xb2d1bf86,0,0.0,8497.56,0,0.0,0.0,0.0,0
0xb2d14126,0,0.0,15517.17,0,0.0,0.0,0.0,0
0xb2d3084b,0,0.0,8.74,0,19534.46,0.0,0.0,0
0xb2d5e18d,0,0.0,51.15,0,0.0,0.0,0.0,0
0xb2d60ea8,0,0.0,500.3,0,0.0,0.0,0.0,1000000
0xb2d41e9a,0,0.0,186282.33,0,0.0,0.0,0.0,0
0xb2d6cd16,20000,0.0,8108.61,0,0.0,0.0,0.0,0
0xb2d5df6e,0,0.0,508.58,0,0.0,0.0,0.0,0
0xb2d94b17,0,0.0,496582.69,0,0.0,0.0,0.0,0
0xb2d21119,30000,0.0,29075.63,0,60012.36,0.0,0.0,0
0xb2d0ea1d,0,0.0,1390.14,0,0.0,0.0,0.0,0
0xb2d467d5,0,0.0,1141.77,0,0.0,0.0,0.0,0
0xb2d638cf,405000,0.0,358.86,0,0.0,0.0,0.0,0
0xb2d0c719,3770000,0.0,0.0,170000,29.08,0.0,0.0,0
0x3b9af517,0,11562.91,14.91,0,0.0,0.0,0.0,0
0xb2d58b59,330000,0.0,51.16,0,0.0,0.0,0.0,0
0xb2d6a6e2,0,0.0,34169.11,0,0.0,0.0,0.0,0
0x3b9b48c9,0,0.0,28.97,309000,5412.08,0.0,0.0,0
0xb2d57872,305000,0.0,448.33,0,0.0,0.0,0.0,0
0xb2d4f1d2,40000,0.0,128.25,0,0.0,0.0,0.0,0
0xb2d96ec3,300000,0.0,0.0,0,0.0,0.0,0.0,400000
0xb2d41684,0,0.0,1001.45,0,0.0,0.0,0.0,0
0xb2d57695,100000,0.0,222.22,60000,0.0,0.0,0.0,0
0xb2d8d665,0,0.0,8.33,0,0.0,0.0,0.0,0
0xb2d272f9,0,0.0,119108.86,0,0.0,0.0,4441078.49,0
0xb2d8a9b3,0,0.0,328.2,0,0.0,0.0,0.0,0
0x3b9b33a2,100000,0.0,820.19,220000,178.62,35156.22,0.0,0
0xb2d623fc,260000,0.0,0.0,0,0.0,0.0,0.0,660000
0xb2d171e9,320000,0.0,68.83,0,0.0,0.0,0.0,0
0xb2d880df,0,0.0,54.52,0,0.0,0.0,0.0,0
0xb2d09b2d,0,0.0,311.44,0,0.0,0.0,654891.87,0
0xb2d24ccb,0,0.0,0.92,0,0.0,0.0,0.0,220000
0x3b9af1ea,0,0.0,16998.98,0,0.0,0.0,0.0,0
0xb2d6ed26,0,0.0,0.8,0,0.0,0.0,0.0,550000
0xb2d5f240,0,0.0,238.41,0,7442.71,0.0,0.0,0
0xb2d13d60,60000,0.0,548.63,0,0.0,0.0,0.0,0
0x3b9b3e94,435000,0.0,10.89,70000,0.0,0.0,0.0,0
0xb2d6b315,220000,0.0,20870.52,0,0.0,0.0,0.0,0
0xb2d6dbc5,20000,0.0,7.41,20000,0.0,0.0,0.0,0
0xb2d12701,166000,0.0,476.9,267000,112.47,0.0,0.0,0
0xb2d69c26,0,0.0,70763.03,0,0.0,0.0,0.0,0
0xb2d7beae,85000,0.0,7.12,55000,0.0,0.0,0.0,0
0xb2d39062,0,0.0,2507.54,0,0.0,0.0,0.0,0
0xb2d53ef4,0,0.0,73029.59,0,0.0,0.0,0.0,0
0xb2d5a79d,370000,0.0,901.06,0,0.0,0.0,0.0,0
0xb2d6f728,0,0.0,3999.41,0,0.0,0.0,3868497.71,0
0xb2d931d9,0,0.0,50010.56,0,0.0,0.0,0.0,0
0xb2d44105,60000,0.0,8.67,0,0.0,0.0,0.0,0
0xb2d6512f,0,0.0,5907.3,0,0.0,0.0,0.0,0
0xb2d5a698,88000,0.0,789.86,0,0.0,0.0,0.0,0
0xb2d22145,572000,0.0,228.86,80000,0.0,0.0,0.0,0
0xb2d5fb58,205000,0.0,323.93,0,0.0,0.0,0.0,0
0xb2d93911,0,57997.78,0.0,0,0.0,0.0,0.0,0
0xb2d6ce8d,0,0.0,1939.91,0,0.0,0.0,7573000.0,0
0x3b9b418b,3595000,0.0,103664.2,314000,0.0,0.0,0.0,0
0xb2d4ff16,0,0.0,13047.67,0,0.0,0.0,0.0,0
0xb2d261b0,0,0.0,1963.88,0,0.0,0.0,0.0,0
0xb2d8e0d6,50000,0.0,4.64,0,0.0,0.0,0.0,0
0xb2d6afe2,0,0.0,1776.11,0,0.0,8975.82,0.0,500000
0xb2d1dbf7,752000,0.0,3196.92,0,0.0,0.0,0.0,230000
0xb2d91cc7,0,0.0,11455.0,0,0.0,0.0,0.0,0
0x3b9b2a15,0,0.0,129.7,0,0.0,0.0,0.0,0
0xb2d1b29c,1700000,0.0,68.25,0,0.0,0.0,0.0,0
0xb2d27dd0,0,0.0,25906.74,0,0.0,0.0,0.0,0
0xb2d41b52,0,0.0,911.54,0,0.0,0.0,0.0,0
0xb2d5fc21,105000,0.0,481.95,0,0.0,0.0,0.0,0
0xb2d62cde,660000,0.0,12.46,0,0.0,0.0,0.0,0
0xb2d36be4,0,0.0,6028.9,0,0.0,0.0,602037.01,0
0xb2d5a317,0,0.0,2437.81,0,1.0,0.0,0.0,0
0xb2d52af3,120000,0.0,22411.75,0,0.0,0.0,0.0,0
0xb2d2d347,300000,0.0,54.46,0,0.0,0.0,0.0,0
0xb2d25421,0,0.0,14257.91,0,0.0,0.0,0.0,0
0xb2d27a40,60000,0.0,6.02,0,0.0,0.0,0.0,0
0xb2d60ad6,0,0.0,14306.68,0,0.0,0.0,0.0,0
0xb2d65af5,0,0.0,64.12,0,0.0,0.0,0.0,200000
0xb2d4ae19,100000,0.0,19.43,0,0.0,0.0,0.0,0
0xb2d5bcc1,150000,305000.0,702.52,0,0.0,0.0,0.0,500000
0xb2d443e1,169000,0.0,16.46,100000,0.0,6056.06,0.0,0
0xb2d78938,50000,0.0,91.35,0,0.0,0.0,0.0,0
0xb2d6af73,0,0.0,12778.33,0,0.0,0.0,0.0,0
0xb2d4306d,0,0.0,6264.37,0,0.0,0.0,398666.72,0
0xb2d6c6fe,0,0.0,5476.97,0,0.0,0.0,0.0,0
0xb2d19226,150000,0.0,0.0,0,4192.73,0.0,0.0,0
0xb2d34ad2,50000,0.0,2.98,0,0.0,0.0,0.0,0
0xb2d160d6,1650000,0.0,61067.37,370000,0.0,0.0,0.0,410000
0xb2d1bcb0,840000,0.0,20881.32,250000,0.0,45228.38,0.0,0
0xb2d3ffe3,0,0.0,284.92,0,0.0,0.0,0.0,0
0xb2d111ce,334000,0.0,0.29,0,305.93,0.0,0.0,0
0xb2d17246,100000,0.0,17.89,125000,0.0,0.0,0.0,0
0xb2d6b8af,0,0.0,3939.64,0,0.0,0.0,0.0,0
0xb2d6836f,0,0.0,4276.59,0,0.0,0.0,0.0,200000
0xb2d3ea86,100000,0.0,1488.3,0,0.0,0.0,0.0,0
0xb2d6c20f,0,0.0,29608.22,0,0.0,0.0,0.0,0
0xb2d6854c,0,0.0,10510.86,0,0.0,0.0,0.0,0
0xb2d2ab24,0,0.0,1320.02,0,0.0,0.0,0.0,0
0xb2d6de08,0,0.0,3247.66,0,0.0,0.0,0.0,0
0xb2d23df8,720000,0.0,15.13,0,6550.7,0.0,0.0,0
0xb2d51e8a,40000,0.0,1464.75,10000,0.0,0.0,0.0,0
0xb2d3ba77,550000,0.0,1951.75,0,0.0,0.0,0.0,0
0xb2d40b53,0,0.0,77.07,0,0.0,0.0,0.0,0
0xb2d1c8cb,400000,0.0,4625.39,0,20469.28,0.0,0.0,0
0xb2d0af70,370000,0.0,8.92,0,0.0,0.0,0.0,0
0xb2d97e0e,0,0.0,0.0,0,0.0,0.0,0.0,400000
0xb2d607d6,0,0.0,5391.65,0,0.0,0.0,0.0,0
0xb2d1c9cd,0,0.0,266.84,0,0.0,0.0,6828849.8,0
0xb2d0e111,114000,0.0,1781.29,0,8214.41,0.0,0.0,827000
0xb2d1c1ff,550000,0.0,64.38,0,0.0,0.0,0.0,0
0xb2d6908c,0,0.0,40017.21,0,0.0,0.0,0.0,0
0xb2d23d6b,0,0.0,91.31,0,0.0,0.0,0.0,0
0xb2d4d036,580000,0.0,24.15,0,0.0,0.0,0.0,0
0xb2d1fe6b,1309000,0.0,989.56,160000,0.0,0.0,0.0,0
0xb2d8fd05,0,0.0,63.33,0,0.0,0.0,0.0,0
0xb2d5d7e5,0,0.0,137.77,0,0.0,0.0,0.0,0
0xb2d61019,0,0.0,63.1,0,0.0,0.0,0.0,0
0xb2d15c0b,0,150000.0,1.27,0,0.0,0.0,0.0,685000
0xb2d5e5ad,0,0.0,10028.84,0,0.0,0.0,0.0,0
0xb2d53aaa,100000,0.0,466.64,0,0.0,0.0,0.0,0
0xb2d39035,0,0.0,28537.97,0,0.0,0.0,0.0,0
0xb2d5c24c,0,0.0,17008.67,0,0.0,0.0,0.0,0
0xb2d1a177,350000,0.0,175.18,0,0.0,0.0,0.0,0
0xb2d1e48e,488000,0.0,768.34,108000,14298.86,0.0,0.0,0
0xb2d6a3a9,0,0.0,40991.95,0,0.0,0.0,0.0,0
0xb2d816cb,0,0.0,3197.97,0,0.0,0.0,0.0,300000
0xb2d688d6,0,0.0,675085.98,0,0.0,0.0,0.0,0
0xb2d95a6e,0,0.0,0.0,0,0.0,0.0,0.0,500000
0xb2d625fd,280000,0.0,58.06,0,0.0,0.0,0.0,0
0xb2d5db48,0,0.0,8.8,0,0.0,0.0,0.0,0
0xb2d500f6,0,0.0,2093.38,0,0.0,0.0,0.0,0
0xb2d43a63,0,0.0,35569.65,0,0.0,0.0,0.0,0
0xb2d6215f,0,0.0,2.34,0,0.0,0.0,0.0,0
0xb2d62f21,0,0.0,0.0,1220000,0.0,0.0,0.0,0
0xb2d51e42,0,0.0,0.15,0,0.0,0.0,0.0,0
0xb2d20d3e,0,0.0,20166.97,0,0.0,0.0,0.0,0
0xb2d57b84,0,0.0,60691.04,0,0.0,0.0,0.0,0
0xb2d3b1ec,220000,10195.0,50941.84,0,0.0,0.0,0.0,0
0xb2d86780,0,0.0,23.22,0,0.0,0.0,0.0,0
0xb2d7911b,0,0.0,10030.72,0,0.0,0.0,0.0,0
0xb2d4323b,0,0.0,4697.7,0,0.0,0.0,0.0,0
0xb2d3af5b,404000,0.0,951.87,0,3.99,0.0,0.0,0
0xb2d65c99,0,0.0,972.71,0,0.0,0.0,0.0,220000
0xb2d68960,0,0.0,0.94,0,0.0,0.0,0.0,0
0x3b9ad723,0,0.0,4120.13,0,0.0,0.0,0.0,0
0xb2d534ef,0,0.0,5627.23,0,0.0,0.0,0.0,0
0xb2d37c6d,0,0.0,8028.22,0,0.0,0.0,0.0,0
0xb2d29b8e,101000,0.0,50603.93,0,0.0,0.0,0.0,0
0xb2d622a3,30000,0.0,511.58,0,0.0,0.0,0.0,0
0xb2d1ae94,0,0.0,239.7,0,5715.7,0.0,0.0,550000
0xb2d26d38,0,0.0,3030.72,0,0.0,0.0,3150000.0,0
0xb2d4322f,0,0.0,32.6,0,0.0,0.0,2010000.0,0
0xb2d34049,0,0.0,31356.88,0,0.0,0.0,0.0,0
0xb2d8100e,0,0.0,4614.72,0,0.0,0.0,0.0,0
0xb2d175be,0,0.0,1975.14,0,0.0,0.0,0.0,204000
0xb2d1a45c,0,0.0,78.61,300000,0.0,0.0,0.0,0
0xb2d6c6b3,0,0.0,10509.03,0,0.0,0.0,0.0,0
0x3b9b0fd8,0,0.0,27246.87,0,0.0,0.0,0.0,0
0xb2d24cc2,208000,0.0,13.15,50000,0.0,0.0,0.0,0
0xb2d2467d,0,91566.93,28328.74,0,0.0,0.0,0.0,0
0xb2d0f860,150000,0.0,2054.76,150000,0.0,0.0,0.0,200000
0xb2d41f54,0,0.0,2224.4,0,0.0,0.0,0.0,0
0x3b9b183c,730000,0.0,18366.04,0,56427.41,0.0,0.0,0
0xb2d1a6c9,500000,0.0,11486.94,0,0.0,0.0,0.0,0
0xb2d2efdc,0,0.0,300.77,0,0.0,0.0,0.0,0
0xb2d16541,0,0.0,11437.93,0,0.0,0.0,0.0,0
0xb2d5806d,864000,0.0,516453.03,0,0.0,0.0,0.0,540000
0xb2d590db,51000,0.0,10875.61,100000,0.0,0.0,0.0,0
0xb2d58cd3,327000,0.0,10.79,0,0.0,0.0,0.0,0
0xb2d2e96a,0,0.0,24580.06,0,0.0,0.0,0.0,0
0xb2d406a0,0,0.0,31087.99,0,4525.33,0.0,0.0,0
0xb2d51ea8,0,0.0,0.98,0,0.0,0.0,0.0,0
0xb2d63305,10000,0.0,121.55,0,0.0,0.0,0.0,0
0xb2d43a48,0,0.0,11481.62,0,0.0,0.0,0.0,0
0xb2d91352,0,0.0,27.44,300000,0.0,0.0,0.0,0
0xb2d1f463,0,0.0,25781.91,0,0.0,0.0,0.0,0
0xb2d638e7,210000,0.0,498.0,0,0.0,0.0,0.0,0
0xb2d5d1f7,0,0.0,5705.69,0,0.0,0.0,0.0,230000
0xb2d2bc94,0,0.0,1963.1,0,189.78,0.0,0.0,0
0xb2d61a7e,0,0.0,81934.22,0,0.0,0.0,0.0,0
0xb2d57587,0,0.0,298.46,0,0.0,0.0,0.0,0
0xb2d22709,115000,0.0,91.53,59000,743.71,0.0,0.0,0
0xb2d4f952,10000,0.0,40042.31,0,0.34,0.0,0.0,0
0x3b9b29af,210000,0.0,1258.42,180000,0.0,0.0,0.0,0
0xb2d968cc,200000,0.0,583.5,0,0.0,0.0,0.0,200000
