cust_no,C1,C2
0xb2d532af,61484.4,3
0xb2d1ae94,550239.7,3
0xb2d24992,1.92,2
0xb2d59426,50002.53,2
0xb2d59429,60122.53,4
0xb2d1ae9d,1120340.94,3
0xb2d1ae9a,1200107.06,3
0xb2d59423,121003.27,3
0xb2d1ebff,211009.31,4
0xb2d59444,200004.67,5
0xb2d5943b,108811.47,2
0xb2d2499e,228.82,1
0xb2d1ae82,5554500.77,52
0xb2d59402,200992.62,3
0xb2d1ae61,311305.86,3
0xb2d249bc,113035.0,2
0xb2d249b3,2008175.0,11
0xb2d21089,1561.79,1
0xb2d189e3,1442127.25,5
0xb2d2ab2d,11380.69,1
0xb2d2a749,210063.02,2
0xb2d210ad,1482.84,1
0xb2d93c74,4080.78,1
0xb2d26e25,171733.45,6
0xb2d975aa,200000.0,2
0xb2d249cb,650100.61,5
0xb2d2cfd5,1.81,1
0xb2d210c2,402009.45,4
0xb2d210bc,968.06,1
0xb2d210bf,167184.79,4
0xb2d2cbf1,117274.11,2
0xb2d06cda,1065.34,3
0xb2d7f4c6,210136.52,2
0xb2d3b1ec,281136.84,5
0xb2d26e67,6.2,1
0xb2d2ab72,897.21,1
0xb2d2ab6f,166.03,1
0xb2d366b0,225995.72,3
0xb2d8daa9,9437.07,1
0x3b9b1a67,781452.12,4
0xb2d308f3,6488978.62,5
0xb2d2cbee,13448.5,1
0xb2d3b1d7,80.83,1
0xb2d366c2,2080813.38,14
0xb2d366c5,55381.75,1
0xb2d06d10,77.45,2
0x3b9b1671,5988.37,3
0xb2d7f4c0,1434391.45,6
0x3b9b1a40,46964.41,3
0xb2d3091d,154236.27,2
0x3b9b1a37,369000.0,7
0x3b9b1a3a,39738.56,8
0xb2d1aeb2,1128676.37,10
0xb2d53255,30000.47,3
0xb2d3669e,1067813.32,6
0xb2d85835,20108.62,2
0xb2d0ca6a,85506.41,4
0xb2d12bf3,1174617.02,5
0xb2d2d011,1212614.21,5
0xb2d38d95,170395.41,2
0xb2d6535a,20375.71,2
0xb2d85853,67000.53,6
0x3b9add8c,10473002.33,9
0xb2d2cc30,93756.74,2
0xb2d2cc36,540541.42,3
0xb2d0ca88,28132.71,1
0xb2d0ca3d,1297005.14,2
0xb2d44c75,1220.25,1
0xb2d366d4,4593249.11,17
0xb2d0ca46,3342.94,10
0xb2d64f6a,94.96,1
0xb2d65345,2000.07,1
0xb2d6533c,900022.5,4
0x3b9b169b,42760.58,3
0xb2d38d68,64896.58,2
0xb2d38d65,470206.24,3
0xb2d0ca58,332126.26,7
0xb2d32dbf,838466.21,6
0xb2d44c96,66.72,1
0xb2d64f55,10000.08,2
0xb2d32dc2,1357.79,1
0xb2d65330,200710.49,2
0xb2d366ef,1453578.67,9
0xb2d1ec11,4.41,2
0xb2d06cd1,2453329.4,13
0xb2d5f1ad,34764.07,6
0xb2d12c32,70002.04,3
0xb2d4ae19,100019.43,2
0xb2d44c99,100011.87,3
0xb2d65324,650753.81,4
0xb2d64f46,155529.98,3
0xb2d1ec1a,11789.69,1
0xb2d5f1b3,303608.24,3
0xb2d1ec20,623828.64,11
0xb2d5f1b0,4.09,1
0xb2d189c2,230001.43,3
0xb2d6d7d2,26.26,3
0xb2d41387,49045891.67,5
0xb2d41381,154864.6,2
0xb2d189c5,727656.78,2
0xb2d65309,1326978.91,2
0xb2d189cb,50377.51,5
0xb2d64f2b,1312000.85,15
0xb2d4ae22,811300.82,5
0xb2d0ef3c,2646.77,3
0xb2d249e0,306345.02,2
0xb2d0eef7,145721.93,3
0xb2d5f17a,18099.38,2
0xb2d593db,339113.47,4
0xb2d0ef06,835346.64,7
0xb2d0ef03,444407.34,4
0xb2d593d2,83095.78,2
0xb2d210c8,784.46,1
0xb2d593f6,16176.83,1
0xb2d249fe,327062.18,9
0xb2d5f168,260071.71,3
0xb2d12c0e,152694.64,3
0xb2d12c11,457089.96,4
0xb2d593e4,50004.5,2
0xb2d593e7,220030.94,2
0xb2d210dd,180785.27,1
0xb2d24a13,95.66,1
0xb2d15077,105001.11,4
0xb2d8da73,3632.07,1
0xb2d64fe5,0.0,1
0xb2d210e3,89822.1,28
0xb2d64fe8,257139.88,2
0xb2d5f24f,214266.55,3
0xb2d1ae1f,2857.2,1
0xb2d210f2,80282.25,3
0xb2d4d339,272070.22,3
0xb2d557a5,725015.38,8
0xb2d1ae04,1030600.64,4
0xb2d210f8,124906.73,4
0xb2d5f231,331657.96,5
0xb2d8da76,126.67,1
0xb2d1ae0d,791699.96,5
0xb2d1ae07,2440899.99,3
0xb2d594aa,510079.73,4
0xb2d210ec,331139.34,3
0xb2d8da9a,1695.3,1
0xb2d93c14,20000.21,2
0xb2d15044,594306.74,15
0xb2d18989,1140259.81,4
0xb2d1504d,1233.33,1
0xb2d55778,464891.61,3
0xb2d26eb2,68765.4,5
0xb2d93c17,500010.01,2
0xb2d21104,194234.89,11
0xb2d2111c,805204.17,19
0xb2d26e97,1050060.28,3
0xb2d93bf9,160021.38,2
0xb2d5578d,2450128.57,9
0xb2d26ea0,936865.1,9
0xb2d21113,624488.01,5
0xb2d59486,81046.27,2
0xb2d2abae,4446.75,1
0xb2d21116,133727.88,3
0xb2d32df2,62997.27,1
0xb2d8580e,938.97,3
0xb2d4f9b2,1055001.32,12
0xb2d3b252,5057.78,1
0xb2d4f9ca,40002.16,2
0xb2d36740,970074.06,4
0xb2d44d11,110565.93,3
0xb2d2d071,5.48,1
0xb2d06c8f,85235.29,4
0xb2d87cb3,310006.54,4
0xb2d3ef3f,8210.66,1
0xb2d1ae49,40413.32,1
0xb2d3ef39,71.18,1
0xb2d91745,5671.54,1
0xb2d9173f,8240.71,1
0xb2d8da52,7562.27,1
0xb2d87cc5,501776.42,2
0x3b9b1a2e,350338.28,7
0xb2d32e43,467021.33,6
0xb2d32e4c,3741.73,1
0xb2d6d7a8,50170.97,2
0xb2d2d08f,16911530.29,65
0xb2d413ab,220004.68,6
0xb2d2d083,108497.08,2
0xb2d36749,252342.41,3
0xb2d413c3,195091.81,3
0xb2d3b26a,303251.67,2
0xb2d06c6e,4985601.09,4
0xb2d0c9d4,131509.57,3
0xb2d64fdf,0.5,1
0xb2d8da3d,0.0,1
0xb2d7722b,502004.38,2
0xb2d090fe,1470.1,4
0xb2d64fb5,80399.2,2
0xb2d0eeb2,990666.84,7
0xb2d6b2ee,503558.3,2
0xb2d65387,641444.28,6
0xb2d974e4,46267.45,1
0xb2d5f213,370000.0,9
0xb2d2112b,316542.58,5
0xb2d59456,293023.43,3
0xb2d59453,20005.94,2
0xb2d5f204,252759.64,4
0xb2d5f1fe,466830.23,4
0xb2d93bd8,85.7,1
0xb2d2113d,50038.69,2
0xb2d0911c,500008.54,3
0xb2d64f7f,550000.0,4
0xb2d21137,3237.59,5
0xb2d93bea,15.83,1
0xb2d93be7,280005.06,3
0xb2d4d318,840349.51,5
0xb2d5945c,500003.49,3
0xb2d963a1,500010.56,2
0xb2d23792,566400.93,4
0xb2d3300b,68.66,1
0xb2d2ce67,1.31,1
0xb2d96380,300000.0,2
0xb2d1af72,300039.83,3
0xb2d559c1,600018.02,4
0xb2d1af5a,4401982.21,12
0xb2d69d7c,300012.69,2
0xb2d5bb47,225989.14,2
0xb2d618da,50017.81,6
0xb2d2f303,974619.06,7
0xb2d618ce,516957.18,7
0xb2d415fa,291028.01,9
0xb2d69d91,50003.41,2
0xb2d1af3f,325003.2,12
0xb2d6a14b,10018.59,1
0xb2d963ad,500004.22,3
0xb2d5bb1a,435022.66,5
0xb2d5bb1d,703601.44,9
0xb2d559a0,70756.7,1
0xb2d93ee4,810737.24,5
0xb2d2f702,102760.4,3
0xb2d901e8,505387.38,2
0xb2d93ee7,200710.42,2
0xb2d473c0,21556.63,1
0xb2d901c1,20000.84,2
0xb2d29585,83003.75,4
0xb2d354c2,178205.71,5
0xb2d5bb0e,40009.63,2
0xb2d8a43d,920006.73,5
0xb2d4162a,105372.3,2
0xb2d559b8,4347.48,1
0xb2d5bb14,7096.32,1
0xb2d473ba,280.5,1
0xb2d93ed8,250000.0,3
0xb2d901cd,8936.03,1
0xb2d41636,200222.95,3
0xb2d473d8,1899979.51,10
0xb2d9636e,100002.11,2
0xb2d93ef6,48000.63,1
0xb2d2f34e,136493.32,11
0xb2d8dd13,102504.87,3
0xb2d43a5d,1790.2,1
0xb2d8dd07,4.14,1
0xb2d43a63,35569.65,1
0xb2d4d4f8,500019.77,1
0xb2d21332,18072.88,1
0xb2d21335,115.25,1
0xb2d8dd37,100001.06,4
0xb2d3d92b,220739.6,3
0xb2d12caa,250007.69,4
0xb2d270dd,61141.33,11
0xb2d43a8a,100021.64,3
0xb2d354e6,4171.88,1
0xb2d09239,110599.45,8
0xb2d37b8f,173318.41,2
0xb2d473ae,620021.03,6
0xb2d21347,167170.0,11
0xb2d2134d,357981.51,8
0x3b9b2cc1,100011.14,3
0xb2d12cb0,688547.15,3
0xb2d3b4a7,1922.81,1
0x3b9b2cb5,51775.82,3
0x3b9b2cbb,25.07,4
0xb2d12cb6,3406.98,1
0xb2d270fb,464.32,1
0xb2d2135f,682.68,1
0xb2d43aa5,45.78,1
0xb2d37b56,633419.29,12
0xb2d21356,36138.5,1
0xb2d151a0,7050192.68,4
0xb2d237d4,130007.16,4
0xb2d3b471,170214.26,6
0xb2d270f5,315370.19,4
0xb2d37b4d,121.15,3
0xb2d37b53,25669.0,1
0xb2d1af21,168120.42,2
0xb2d2712b,22851.53,2
0xb2d1515e,152663.21,3
0x3b9b2c85,4853.77,3
0xb2d3b45c,239418.7,1
0xb2d3b46e,594314.57,4
0x3b9b2c73,222883.01,5
0xb2d237e0,824.29,1
0xb2d23804,200083.5,3
0xb2d6189e,989102.12,3
0xb2d3b456,869540.62,6
0xb2d2d28a,341626.83,5
0xb2d2d28d,8840.85,1
0xb2d618a4,188481.43,1
0xb2d61988,670015.18,8
0xb2d2381f,3.39,1
0xb2d295b8,607738.46,3
0xb2d57ed8,445228.57,17
0xb2d57ed5,65052.66,2
0xb2d6197f,51971.33,1
0xb2d1af18,103895.58,2
0xb2d2380d,500001.35,3
0xb2d5e058,104.21,1
0xb2d57ec9,377235.16,12
0xb2d61973,10000.29,2
0xb2d5bbd1,431533.42,4
0xb2d5e037,100062.07,2
0xb2d5e046,122016.04,6
0xb2d295af,162917.34,3
0xb2d6195b,360236.29,11
0xb2d1513d,100003.23,2
0xb2d6a0e8,90880.28,2
0xb2d61952,226892.53,3
0xb2d61955,521160.59,3
0xb2d9634a,500000.0,2
0xb2d61958,82331.75,3
0xb2d6a0f4,30000.95,2
0xb2d6a0ca,110003.17,3
0xb2d5bba4,1100132.95,3
0xb2d2f747,90508.69,2
0xb2d5bbb0,70000.0,2
0xb2d4167e,80073.01,3
0xb2d6da06,264800.79,2
0xb2d2f744,275.45,1
0xb2d41684,1001.45,1
0xb2d5bb92,100317.28,5
0xb2d8dcef,1.69,1
0xb2d41687,1107955.32,6
0xb2d57e81,2046.4,1
0xb2d520df,1105135.07,6
0xb2d0cb0c,650074.41,5
0xb2d5bba1,300010.61,4
0xb2d520ee,14.8,6
0xb2d55a2a,63027.82,3
0xb2d06d49,200222.64,2
0xb2d520f7,929000.09,8
0xb2d8dcf5,300005.28,3
0xb2d96302,568000.8,3
0xb2d4d5cd,51723.63,2
0xb2d93e8d,115350.0,2
0xb2d559e2,20022.44,2
0xb2d6d9c4,1768.86,1
0xb2d93e96,501776.04,2
0xb2d06d70,2993.24,3
0xb2d35513,110685.9,1
0xb2d35519,111342.18,3
0xb2d559f7,537.8,1
0xb2d7bdd9,1011207.07,2
0xb2d520d9,253508.52,4
0xb2d06d3a,401406.54,5
0xb2d4fc25,82.25,1
0xb2d559ca,80133.12,2
0xb2d12c4a,1205.77,1
0xb2d43ad8,32915.04,1
0xb2d0ef57,13674.91,2
0xb2d43ae1,5717.19,1
0xb2d4fc43,15015.01,1
0xb2d8dca7,452133.32,4
0xb2d35555,5137.01,1
0xb2d37bf8,5.09,1
0x3b9b2c52,2208846.76,1
0xb2d37c04,10864.27,1
0xb2d8dcd4,2541006.3,19
0xb2d0caca,45027.35,3
0xb2d091af,3014.0,3
0x3b9b2c40,790011.22,6
0xb2d37bf2,35.66,1
0x3b9b2c31,11664.58,1
0xb2d6a10c,214.48,2
0xb2d37bd4,3946209.57,3
0xb2d69d22,8459.89,1
0xb2d3b4f2,127542.55,2
0xb2d18a37,350076.19,5
0xb2d6a0f7,0.0,2
0x3b9ace80,517165.96,6
0xb2d3b4fb,2335047.44,10
0xb2d69d34,330001.83,4
0xb2d962e4,310000.0,2
0xb2d15119,8431.63,1
0xb2d962ed,50003.06,2
0xb2d6a109,201010.32,6
0xb2d12c83,20014.55,2
0xb2d12c80,509718.95,4
0xb2d0ef72,0.11,1
0xb2d18a31,111610.21,2
0xb2d6fecf,280713.76,3
0xb2d0ef90,1248.27,2
0xb2d2d167,105856.46,8
0xb2d2124e,4735.78,2
0xb2d2d158,266.83,1
0xb2d26ff6,100055.36,2
0xb2d5f39c,2265.55,1
0xb2d65516,200065.15,2
0xb2d6512f,5907.3,1
0xb2d6d967,404021.47,2
0xb2d6a067,5687.72,1
0xb2d5ba51,22788.72,1
0xb2d6a06a,13754.51,1
0xb2d558ce,10166.36,1
0xb2d65501,355.19,1
0xb2d1b044,304529.93,3
0xb2d69c80,200332.18,13
0xb2d236f6,91.82,1
0xb2d9014c,34269.7,1
0xb2d65111,110398.59,3
0xb2d65114,190043.09,3
0xb2d5ba48,54025.49,1
0xb2d5f378,457674.46,5
0xb2d5f357,40002.77,3
0xb2d2d1ac,406528.73,5
0xb2d900f5,40001.69,2
0xb2d4fb2f,30896.17,1
0xb2d5f354,151707.8,3
0xb2d5f351,1017930.46,2
0xb2d2cdc8,502310.34,2
0xb2d32f30,50127.28,2
0xb2d41549,131581.09,2
0xb2d09350,197833.05,5
0xb2d472fa,140001.52,3
0xb2d595a0,1006.01,1
0xb2d2f633,9207.54,1
0xb2d0933b,1632.14,3
0xb2d90107,0.99,1
0xb2d092fc,95.92,4
0xb2d0f0c8,4412.67,1
0xb2d3b3e1,3818.86,1
0xb2d3b3de,9.51,1
0xb2d4151c,160007.82,4
0xb2d472a6,988000.33,17
0x3b9b2be9,1947.15,2
0x3b9ace47,6409.55,2
0xb2d8dc3e,43338.14,1
0xb2d3b3b4,48.35,1
0xb2d8dc65,200000.0,2
0xb2d8dc5c,145003.06,3
0xb2d472d9,156299.42,2
0xb2d69cb0,40059.08,2
0xb2d1527e,202142.89,3
0xb2d1527b,1082005.93,7
0xb2d61802,140005.93,5
0xb2d21263,3558938.36,3
0xb2d1526c,299874.04,3
0xb2d2127e,34.42,1
0xb2d69cc5,835009.3,6
0xb2d21284,3886044.19,5
0xb2d69cc2,300000.53,3
0xb2d6a088,47.2,1
0xb2d3b393,15936.87,1
0xb2d3b390,570122.59,4
0xb2d2127b,2798.62,1
0x3b9ace14,70450.21,3
0xb2d15284,190677.86,2
0xb2d654e3,101468.36,2
0xb2d21293,117109.71,2
0xb2d65102,9810.65,1
0xb2d1524e,8590.78,9
0xb2d15251,412289.31,3
0xb2d1affc,8807.75,1
0xb2d5ba3f,302000.0,5
0xb2d5ba3c,200009.87,2
0xb2d212ab,187500.34,4
0xb2d654cb,20043.52,1
0xb2d15266,560068.24,5
0xb2d2370e,7886.08,1
0xb2d5f34b,70016.54,2
0xb2d6a0a9,0.46,1
0xb2d5f348,370105.18,2
0xb2d23711,352106.55,3
0xb2d5ba1e,642271.26,8
0xb2d212b1,259906.17,3
0xb2d212ae,3520.72,1
0xb2d2702f,741126.46,2
0xb2d654bf,705420.1,3
0xb2d1afe4,80065.29,2
0xb2d650e1,152385.82,2
0xb2d6a0b8,50001.59,2
0xb2d61898,656403.5,2
0xb2d23726,4170.92,1
0xb2d27074,1969.81,18
0xb2d2cdec,96190.82,2
0xb2d61880,60005.31,2
0xb2d2cde3,109016.88,1
0xb2d2372f,200004.76,4
0xb2d93dc1,338003.57,2
0xb2d23759,26.98,1
0xb2d2ce2e,40035.78,2
0xb2d6d922,245006.1,5
0xb2d2d200,280002.96,2
0xb2d2374a,10001.24,3
0xb2d6a001,31.44,1
0xb2d294e3,28.07,1
0xb2d5babd,221155.54,2
0xb2d32fcc,7510.86,1
0xb2d675a4,510635.26,2
0xb2d4fb8c,17683.05,1
0xb2d5baab,10269452.74,3
0xb2d87e63,67003.52,3
0xb2d2f2a6,65109.7,1
0xb2d2f2a3,248093.58,3
0xb2d35456,91.35,1
0xb2d2f67b,3859.34,1
0xb2d415c1,1054.67,2
0xb2d8dc23,268063.48,8
0xb2d8dc20,25125.94,1
0xb2d32fc0,299956.89,1
0xb2d415d0,100742.9,2
0xb2d93d8e,7000849.72,2
0xb2d32fc6,1081.86,1
0xb2d2f2d0,1092.79,1
0xb2d4156d,500113.13,2
0xb2d7bd25,6669.37,1
0xb2d3d8ce,305627.39,7
0xb2d41585,1031828.21,6
0xb2d6fdfd,60101.33,3
0xb2d151c7,392366.37,4
0xb2d2f6cf,60.52,1
0xb2d35480,1378.58,1
0xb2d212e4,354.28,1
0xb2d3b411,8241.77,1
0xb2d69c38,60017.57,2
0xb2d69c3b,251120.38,5
0xb2d1afa2,420230.52,3
0xb2d6a01c,25002.05,2
0xb2d212d8,67611.42,2
0xb2d6d95b,200128.5,2
0xb2d69c2c,4020.43,1
0xb2d6d958,827.73,1
0xb2d1afab,53400.32,3
0xb2d3b3ff,103391.86,3
0xb2d6a007,82.88,1
0xb2d212ff,27.57,2
0xb2d2707d,2027957.8,5
0xb2d212f3,144657.3,2
0xb2d4d4d4,226330.61,5
0xb2d61859,184301.91,2
0xb2d3b3ea,120078.22,4
0xb2d2377a,301857.16,4
0xb2d65552,200009.95,2
0xb2d3b3f6,100061.22,2
0xb2d6a037,241079.64,5
0xb2d2131a,500049.32,2
0xb2d21317,10075.6,1
0xb2d69c68,65288.56,6
0xb2d69c6b,7010.05,1
0xb2d6fdca,7540.18,1
0xb2d6a03d,970000.72,3
0xb2d3563c,2060401.24,14
0xb2d37ceb,9.49,1
0xb2d29723,250098.33,2
0xb2d2f4c8,19.35,1
0xb2d37cee,9.8,1
0xb2d2f897,80080.11,3
0xb2d31d21,106630.83,3
0xb2d63f35,1700326.22,3
0xb2d63f3b,560009.71,3
0xb2d17807,440021.87,7
0xb2d31958,3708.43,1
0xb2d5e190,0.09,3
0xb2d2f8ca,155.0,1
0xb2d5e18d,51.15,1
0xb2d6c3ce,3289.14,1
0xb2d63f2f,32340.71,3
0xb2d2f8c7,3326.92,1
0xb2d1d594,1084.99,1
0xb2d177ef,923623.88,6
0xb2d63f14,20001.07,2
0xb2d5e17e,200080.52,2
0xb2d43c49,725429.13,13
0xb2d5bcfd,25005.32,3
0xb2d69ee1,400.47,1
0xb2d31d5d,24774.44,3
0xb2d43c55,30482.3,2
0xb2d31d6c,136820.4,8
0xb2d9282e,20084.86,1
0xb2d43c61,276635.8,1
0xb2d57fe0,207456.46,3
0xb2d9282b,15000.32,2
0xb2d15359,40001.35,4
0xb2d9280a,68000.72,2
0xb2d0940d,1850012.12,6
0xb2d43c6d,120094.6,2
0xb2d15350,80988.51,3
0xb2d61a7b,200009.86,2
0xb2d61a7e,81934.22,1
0xb2d92813,301065.63,2
0xb2d43c70,305.0,1
0xb2d6a2e6,13000.28,2
0xb2d57fbc,101009.51,3
0xb2d57fbf,13.16,1
0xb2d35669,303.26,2
0xb2d57fc5,20066.88,2
0xb2d43c7f,15002569.51,2
0xb2d0b8b2,1824951.53,7
0xb2d6a2ec,286864.93,1
0xb2d43c8e,15.94,1
0xb2d43c8b,357024.92,4
0xb2d69f20,176389.36,2
0xb2d6a2d4,100013.3,2
0xb2d5bcc1,955702.52,4
0xb2d5bcbe,135052.23,2
0xb2d0943a,21893.34,3
0xb2d57fd4,400102.08,3
0xb2d5bcc7,20021.25,2
0xb2d0f1b5,3204333.95,120
0xb2d3198b,590.11,1
0xb2d3568a,11724.96,1
0xb2d57fce,189378.67,1
0xb2d57fcb,0.0,1
0xb2d84443,2729.73,1
0xb2d521f3,2005265.15,2
0xb2d43c2e,26.08,1
0xb2d1531a,1675054.48,13
0xb2d9036b,86087.15,1
0xb2d1530b,1411394.44,8
0xb2d43c3a,731137.43,10
0xb2d1b0c2,5136.18,2
0xb2d0b84c,226738.67,2
0xb2d1532f,250966.23,2
0xb2d11618,173377.9,2
0xb2d5bca3,70015.74,4
0xb2d093e0,269020.09,6
0xb2d52214,152.86,3
0xb2d23978,148052.74,3
0xb2d23972,698.22,1
0xb2d90377,300003.17,2
0xb2d1fc85,453985.47,13
0xb2d55b0e,93291.43,3
0xb2d23993,1077017.46,10
0xb2d9037d,1104.85,1
0xb2d90383,0.3,22
0xb2d55b1d,400017.29,2
0xb2d69f38,1500175.65,4
0xb2d69f35,1348.66,1
0xb2d0b86a,7.18,1
0xb2d239a8,63771754.84,22
0xb2d2974d,4996.63,2
0xb2d4fd4b,54265.86,1
0xb2d177c2,1893.15,1
0xb2d177d1,150180.35,4
0xb2d63f0b,354770.08,4
0xb2d37d12,31473.8,1
0xb2d177b9,334030.32,3
0xb2d8a590,2.48,1
0xb2d29780,80055.02,2
0xb2d63ef9,154.53,1
0xb2d25e38,9145.95,1
0xb2d177ad,44217.32,1
0xb2d63eed,60086.92,3
0xb2d7830e,950151.31,5
0xb2d7003a,20006.55,2
0xb2d69eb4,230003.86,8
0xb2d6c704,10000.24,2
0xb2d69eba,450.62,1
0xb2d7002e,300000.47,3
0xb2d69eb1,550735.77,3
0xb2d63fcb,500000.97,3
0xb2d6c707,6168.7,1
0xb2d2f909,100358.73,2
0xb2d6a283,68.93,1
0xb2d70022,2801.17,1
0xb2d70028,26005.11,3
0xb2d37d45,1290.53,1
0xb2d31d9c,1016.37,1
0xb2d7002b,911283.67,3
0xb2d2bbfe,107364.62,2
0xb2d70019,2801.17,1
0xb2d2f8f7,5348.22,1
0xb2d2f8fa,172017.55,3
0xb2d2bc31,50051.3,18
0xb2d6c353,447.15,1
0xb2d2bc2b,200495.19,2
0xb2d7006d,9.52,1
0xb2d6c35f,267563.66,2
0xb2d1779b,373919.48,5
0xb2d1d51c,110037.5,3
0xb2d319b8,8014.38,1
0xb2d43cc1,1500.02,1
0xb2d319af,3286.96,1
0xb2d58064,160015.57,3
0xb2d31de7,7229.63,1
0xb2d69e7b,1004.28,1
0xb2d43cf1,181589.42,4
0xb2d58070,280003.09,6
0xb2d5806d,1920453.03,3
0xb2d6a26e,640000.1,13
0xb2d69e93,9550.63,1
0xb2d31dc6,2371.71,1
0xb2d69ea8,600120.87,3
0xb2d31dc3,40.51,1
0xb2d6a259,255026.21,2
0xb2d40010,620738.42,3
0xb2d52271,550000.56,7
0xb2d152a2,500098.46,2
0xb2d3fffb,3.26,1
0xb2d52283,101394.55,3
0xb2d09368,5124002.22,21
0xb2d1fcdf,60000.63,2
0xb2d0b810,1558692.33,6
0xb2d3a250,426003.46,6
0xb2d239ea,2900000.0,3
0xb2d2979e,305937.67,6
0xb2d782cc,822.5,2
0x3b9b4311,300066.06,7
0xb2d69ec9,7005.26,1
0xb2d782db,501128.58,3
0xb2d90302,6023.48,1
0xb2d3ffcb,617003.34,5
0xb2d2978c,110837.98,2
0xb2d8a581,0.57,1
0xb2d782de,43103.05,5
0xb2d0b7f2,254814.38,7
0xb2d3ffbc,3739.04,3
0xb2d17765,293029.37,4
0xb2d23a1a,170086.32,4
0x3b9b42f9,1733.37,2
0xb2d7829c,316851.99,2
0xb2d152e7,503774.21,6
0xb2d1b09b,130510.64,2
0xb2d297cb,10212.28,1
0xb2d1774d,1238.28,1
0xb2d115f7,10137.96,1
0xb2d2f549,8129.7,1
0xb2d17753,343366.26,4
0xb2d3db41,146626.53,2
0xb2d297ad,87513.29,2
0x3b9b3efd,415263.53,14
0xb2d6c74f,2400052.43,5
0xb2d1fd2a,1097.44,1
0xb2d297b0,6059.55,1
0xb2d23a26,150314.07,3
0xb2d2bc55,546784.56,2
0xb2d2bc4c,318564.58,3
0xb2d2bc61,677.96,1
0xb2d2f57f,84.13,1
0xb2d1b074,41930.14,3
0xb2d2bc40,1118386.33,7
0xb2d63f6e,2800.0,1
0x3b9b3ecd,1237723.26,7
0x3b9ae146,1093.45,3
0xb2d6ffbf,297714.37,6
0xb2d5e0d3,45662.83,3
0xb2d23885,130014.17,2
0xb2d416c6,370376.14,2
0xb2d5e0be,5017428.51,2
0xb2d2962a,1009.96,1
0xb2d416cf,376563.98,3
0xb2d2962d,2316261.33,9
0xb2d96476,320000.0,2
0xb2d2f7d7,2516668.66,5
0xb2d5e09d,1081224.11,8
0xb2d57f26,587660.86,3
0xb2d6c2d8,17371.22,1
0xb2d6ffe0,50003.17,2
0xb2d69e5d,500002.0,2
0xb2d69e5a,500008.79,2
0xb2d5bc25,10329.23,1
0xb2d6a238,13357.36,1
0xb2d1d68a,650011.33,6
0xb2d416f6,193399.91,6
0xb2d2f3e4,494303.91,2
0xb2d6c2d5,67.59,1
0xb2d619ac,121019.09,2
0xb2d619a9,30001.47,4
0xb2d55a8a,0.0,1
0xb2d2f7fe,2840.4,1
0xb2d96434,120000.0,2
0xb2d4d62d,9345.3,1
0xb2d61997,450287.78,7
0xb2d43b7a,44551.73,2
0xb2d1172c,101021.07,2
0xb2d355be,809.76,1
0xb2d6a1f6,1323449.37,3
0xb2d6a1fc,450012.15,4
0xb2d43b98,12069.27,1
0xb2d55a78,238012.44,8
0xb2d55a81,30091.08,1
0xb2d6a1ed,200062.59,2
0xb2d69e1e,5816.48,1
0xb2d55a36,550065.17,5
0xb2d78278,2.18,1
0xb2d1b1ac,1044.39,1
0xb2d55a42,151045.6,4
0xb2d0b94b,0.0,1
0xb2d17888,3748000.0,13
0xb2d15401,435008.94,6
0xb2d55a39,417420.38,3
0xb2d1786d,350019.43,3
0xb2d43b5f,104076.17,5
0xb2d1b19d,90001.68,3
0x3b9b42ab,150075.72,4
0xb2d55a51,22000.85,3
0x3b9b42a5,1032.88,2
0xb2d1b188,1845844.5,5
0xb2d7825a,10825.31,1
0xb2d1b18b,3197.97,1
0x3b9b3ebe,1214132.96,4
0xb2d153f2,740054.2,7
0x3b9b4293,458269.82,3
0xb2d37c5e,8.04,2
0xb2d9028a,2001300.64,3
0x3b9b3eac,209555.75,2
0xb2d37c6d,8028.22,1
0xb2d37c6a,470.76,1
0x3b9b3ea0,6.03,2
0xb2d3d9eb,193240.46,2
0x3b9b3e94,435010.89,12
0xb2d6c6ef,90010.07,1
0xb2d37c5b,112689.39,1
0x3b9b3e9a,2781713.77,8
0xb2d37c58,10332.21,1
0xb2d3b56d,2254049.66,12
0xb2d6c2f0,250607.61,5
0xb2d5e08b,510055.57,3
0x3b9b4269,8000.96,4
0xb2d37c34,0.0,1
0xb2d6c2f6,5306.19,1
0xb2d37c40,126.13,1
0xb2d37c43,20508.38,1
0xb2d6fff8,2.55,2
0xb2d6fffe,3771.5,1
0xb2d5e07f,10033.28,1
0xb2d238dc,1673053.93,13
0xb2d37c22,10227.53,1
0xb2d6c31a,364.4,1
0xb2d61991,102496.59,3
0xb2d6c6fe,5476.97,1
0xb2d296ae,174969.54,4
0xb2d2f44d,7765.17,1
0xb2d2f82b,12770.59,1
0xb2d63edb,111181.44,3
0xb2d37c7c,50110.88,2
0xb2d63ec9,500019.24,4
0xb2d355e5,41.44,1
0xb2d5e133,900006.58,6
0xb2d63ec3,502241.95,5
0xb2d6ff77,70001.48,2
0xb2d2f471,15053.72,1
0xb2d6a1e4,2959.51,1
0xb2d2f456,10182.2,1
0xb2d57faa,632757.24,3
0xb2d09452,1405778.76,15
0xb2d963cb,1000021.11,2
0xb2d57f74,260921.93,3
0xb2d0949a,1.81,2
0xb2d93f56,240852.5,2
0xb2d90260,250002.11,3
